stage,candidate_id,config_key,cv_seed,fold,n_train,n_validation,best_n_estimators,mse,rmse,max_depth,learning_rate,min_child_weight,gamma,subsample,colsample_bytree,reg_lambda,reg_alpha,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
repeated,23,"{""colsample_bytree"":0.85,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":2,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.85}",19618,4,240,60,442,1655.0639067057211,40.68247665403031,2,0.01,3,0.5,0.85,0.85,1.0,0.0,0.19344125069012982,0.013063403904387852,0.4017567486620311,0.00038266317440160816,0.1795059891361488,0.006305230471019018,0.09760012606864234,0.10462441606545024,0.0002258410586281734,0.0,0.0006947685729134154,0.0023995621962476336
repeated,23,"{""colsample_bytree"":0.85,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":2,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.85}",19618,5,240,60,691,1513.4468340182386,38.90304401995091,2,0.01,3,0.5,0.85,0.85,1.0,0.0,0.1935914311380664,0.0054721432344818546,0.4039677961414919,0.001290199693197741,0.1807930848282064,0.002234334501806821,0.10456120774588401,0.1033855068473905,2.0373759807000147e-05,0.00030414282502693173,0.001393313632034502,0.0029864656526059487
repeated,23,"{""colsample_bytree"":0.85,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":2,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.85}",31415,1,240,60,966,1313.4516566832888,36.241573595572376,2,0.01,3,0.5,0.85,0.85,1.0,0.0,0.18647219935169138,0.008113848397709856,0.34222848961883495,0.002568612676449753,0.23555176481651277,0.0068285492074944215,0.08646643911548418,0.1259411820687885,0.0010863649371904073,0.0001986278700146526,0.0016046516874994817,0.002939270252329634
repeated,23,"{""colsample_bytree"":0.85,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":2,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.85}",31415,2,240,60,1572,1594.109722250229,39.92630363870701,2,0.01,3,0.5,0.85,0.85,1.0,0.0,0.16877490284811408,0.017400351230490354,0.36880319757595015,0.001166119768241231,0.2408873958090222,0.0038301651720155927,0.10482670477428951,0.08022679984082798,0.0009939553701515873,0.0016596176060298272,0.004174528443462122,0.007256261561405383
repeated,23,"{""colsample_bytree"":0.85,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":2,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.85}",31415,3,240,60,965,1150.1141695497267,33.91333321202336,2,0.01,3,0.5,0.85,0.85,1.0,0.0,0.18984405582487074,0.010437867659168354,0.41616164272558,0.0024922100616937963,0.20282495667551445,0.002063580607757312,0.09291838206328795,0.07865682029248135,0.0003643556601787941,0.00034174463477367704,0.0006474586596308228,0.003246925135062775
repeated,23,"{""colsample_bytree"":0.85,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":2,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.85}",31415,4,240,60,768,1415.895794443834,37.628390803272914,2,0.01,3,0.5,0.85,0.85,1.0,0.0,0.20674084331778347,0.0051099896949310004,0.3437473414549029,0.0005864790090874335,0.2420029091299121,0.004524945519308443,0.10390020967920618,0.08867318045313305,9.587574460847794e-05,0.00010112877007402958,0.0012685797217209817,0.003248517505331944
repeated,23,"{""colsample_bytree"":0.85,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":2,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.85}",31415,5,240,60,801,1249.7893793718938,35.35236030835698,2,0.01,3,0.5,0.85,0.85,1.0,0.0,0.1749972903283357,0.01053708705844763,0.43477824320683617,0.0004364349562169413,0.1613487064405342,0.007226910758837737,0.0978313772551823,0.10552776705013077,0.0006869855851829575,0.0004881468162740917,0.0013374332968146344,0.004803617247206885
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",0,1,240,60,191,1425.0942929558212,37.75042109640396,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.16531141711823585,0.01201054399368859,0.45941407670663076,0.002615084628462556,0.18364861065924687,0.006705613208374022,0.0833807433640311,0.07781064167537137,0.0003067765238677472,0.0003923494222937621,0.002825924934990652,0.0055782177648067465
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",0,2,240,60,160,1115.8600140221326,33.404490925953844,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.16905979868445534,0.015140137539149803,0.36182393410242697,0.0029418509887212557,0.2825476243537872,0.004807375860017978,0.08733153984605925,0.06804561667871804,0.0005013054268206771,0.0005130678442985896,0.0016171511781954177,0.005670597497349491
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",0,3,240,60,198,1733.495374162835,41.635265991258365,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.13392940037233994,0.029417776562467572,0.4197855563960432,0.0009978534892012237,0.1924068628005805,0.0071864863706303786,0.10234426643560743,0.1020020648207478,0.001509676190444676,0.001369137961025244,0.003287485187815531,0.0057634334130965015
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",0,4,240,60,241,1074.0624492412667,32.772891987758214,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.18247632246135403,0.012667735919469259,0.3234845144344286,0.0031828407404474917,0.26502010564693773,0.007084581067985051,0.08517273227807057,0.10678665222506113,0.0010327277029230297,0.00042820174981298906,0.0031055725434850157,0.009558013230025067
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",0,5,240,60,123,1567.3483420588213,39.589750467246205,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.18361030740781348,0.007145950323102261,0.4837063331535593,0.0014655291172815121,0.14834558065192682,0.004633605652074974,0.07121277950628761,0.09409599359167514,0.000568666709077026,0.0021299218959787702,0.0006730576207839967,0.002412274370439073
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",42,1,240,60,103,1195.61482244507,34.5776636348535,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.13041025558649272,0.009253968958108883,0.5210479752663458,0.002380862868975817,0.14110055115477957,0.005738131045659865,0.07896557734345655,0.09880242517837345,0.0011841126131257591,0.0009785154186484671,0.0004947350430658208,0.00964288952296721
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",42,2,240,60,186,1437.6157784211637,37.9159040301186,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.18420040205209076,0.016488474585715056,0.24918133161349668,0.0019413530489714433,0.36876216825971037,0.009961072476529205,0.08804182534896242,0.07064132446235426,0.0004038474729159631,0.000677467116894717,0.0022459235458377274,0.007454810016521452
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",42,3,240,60,246,1464.665548488417,38.270949145382026,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.1751043672330605,0.01646428211125574,0.35834231665889177,0.001265379668406837,0.22717499774040315,0.007037837208870279,0.08465958813113401,0.11960732808850538,0.0007296438470775998,0.0008443088503207793,0.002374957088058078,0.006394993374015899
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",42,4,240,60,293,1215.5026908924542,34.864060160750846,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.1923474391546874,0.017277146996807023,0.408442923836953,0.004104408011719531,0.15343383494227356,0.007207117687726051,0.1023374463096448,0.10013320460903026,0.0011080824412544876,0.0009520863489750392,0.004020620791164757,0.008635688869764109
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",42,5,240,60,310,1906.5420434730775,43.663967335470986,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.14540745290923507,0.025060403306698304,0.4754645652443129,0.003935174872971561,0.15542212922116275,0.006057057627383718,0.08566853653772949,0.08809402552276517,0.0015154784522262482,0.0014768442993184116,0.003911119639091191,0.0079872123671052
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",2026,1,240,60,136,1446.5114105017392,38.03303051955943,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.15938970037003408,0.008305958987107806,0.4005983943666192,0.0010519417111905145,0.22867714441123482,0.005073092175663058,0.10653155269790013,0.08448388223832572,0.00043060512615458556,0.0009263844054001863,0.0018136455487085046,0.0027176979616614187
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",2026,2,240,60,112,1880.2078921549135,43.36136404859646,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.17723081388936435,0.009926143521030717,0.4294674379946204,0.0012853169529346094,0.20543997694095872,0.0016498993976861137,0.0994433363733136,0.06815766382841379,0.00032019020337257825,0.0005420010905875459,0.0010582822608870986,0.005478937546830478
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",2026,3,240,60,289,1565.9185507122986,39.571688752342865,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.15124614813652792,0.02094576841395604,0.44793925897578735,0.003583188758890396,0.15164567011072996,0.00594729651263935,0.07822578949956432,0.1263177066208477,0.0021122435714534507,0.00225255554921505,0.005044323705187534,0.004740050145200891
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",2026,4,240,60,331,1147.1017458342326,33.86889053149265,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.15192549234600272,0.01718490607275824,0.45066985006140664,0.005386407358397394,0.1676079682572443,0.01137599428371345,0.06732096853373101,0.11601962650838399,0.0016746056522135568,0.0008468372986488357,0.0042517317907490495,0.005735611836750783
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",2026,5,240,60,229,1390.3306632637307,37.28713804066666,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.1676460257085139,0.020578102455339576,0.36348158364247485,0.004847520018796771,0.2736303661236394,0.00613142995979683,0.08221762234993255,0.07098453839778002,0.00043654605844663463,0.0007191114638118972,0.002699459873444797,0.0066276939480228066
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",9618,1,240,60,163,846.5182384113953,29.094986482406128,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.16212702517797842,0.01158376016022518,0.4149777114634133,0.0015842637437983372,0.18258802139105806,0.005142238453656114,0.11066342429845508,0.0986082508528656,0.0011724038631664986,0.0016663646040027227,0.0015181793229859927,0.008368356668394717
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",9618,2,240,60,184,1636.3971006127665,40.45240537486945,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.18354165573609763,0.011186722537652141,0.4315277074659119,0.001403010787748766,0.2190233723419055,0.0038156884496497426,0.0769431681535131,0.0621108886005506,0.000641810985019881,0.0008232958729969779,0.0016162869424196102,0.0073663921265341705
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",9618,3,240,60,349,1399.2673075057162,37.40678157106965,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.1314287544003338,0.02951057383132686,0.4678914723190104,0.004470103353466269,0.1592406598907717,0.011086451560236873,0.05980217091767736,0.120081220433293,0.0024737679776468415,0.0013152634901729195,0.005703649406749575,0.006995912419314375
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",9618,4,240,60,293,2029.9611674450946,45.05509036108012,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.1650108441413561,0.01814291464326987,0.43091124381050505,0.0008219018345663577,0.18312039054636076,0.0062057011165800105,0.10221067545509889,0.0821114582691513,0.0018114848875621034,0.0006490612388095015,0.005362614228520624,0.003641709828219426
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",9618,5,240,60,264,1553.2381646275114,39.4111426455452,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.17581777846889843,0.014825170361596666,0.3831537865337984,0.004797538256489396,0.23172347737058752,0.0031921818382513417,0.0882672868728427,0.08448263412211812,0.0007399634372423611,0.0007048205073047873,0.0030078752646487995,0.009287486966221477
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",19618,1,240,60,409,1477.5548785375784,38.43897603393694,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.1482646626306325,0.020847974405478618,0.40939364252270066,0.004917610981820531,0.20520494392989275,0.008757020677236169,0.08215865052378471,0.10536556462992318,0.0018454489190593056,0.0015398600176250211,0.004800020414669918,0.006904600347176649
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",19618,2,240,60,197,1130.0437008246913,33.61612263222354,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.16825137590652697,0.014091960560677847,0.3255837661934915,0.0019426505573719634,0.2761394025459707,0.005636652702181518,0.09676711294553465,0.10431158232602802,0.0023919882584277226,0.0002775072782473593,0.002013833718081278,0.002592167007460454
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",19618,3,240,60,155,1069.9416313975576,32.709962265303176,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.17098746257082964,0.009375660681290003,0.43986063911191847,0.002072713902403991,0.2035518792154995,0.003989482321701982,0.08527068969341459,0.07535221080879742,0.0004473079688770875,0.00047248901835239456,0.0024250028569456628,0.006194461849969245
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",19618,4,240,60,98,1815.2212056728015,42.60541286823543,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.179493363402118,0.0148179627490642,0.454477745880342,0.0010031277611210225,0.157601436206001,0.006889955012113305,0.08186657186358491,0.09509662182511651,0.0007508035354630429,0.0,0.0022183567892781523,0.005784054975797855
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",19618,5,240,60,311,1666.9919378648085,40.828812594353124,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.17226141546563412,0.015502309106935652,0.42132072663974335,0.003511386560774323,0.19436401983039953,0.005411303828017747,0.08150877561220549,0.09373511272236458,0.0008575491920353366,0.0015504412363752747,0.0044873413003101445,0.0054896185052044745
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",31415,1,240,60,189,1246.9486899760075,35.312160652897006,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.17026750087610992,0.009654887782130786,0.3640188045517925,0.002851506651583612,0.23408379857283362,0.008996288484600894,0.08399147880254815,0.1162453277285183,0.0014925391274944288,0.0006074264456785533,0.0018040593686397754,0.005986381608069473
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",31415,2,240,60,304,1628.679967106611,40.35690730354113,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.15212442488567804,0.025033502037911867,0.39887013582129166,0.003274258983614796,0.23580402062349842,0.00493027815892726,0.08299117171674684,0.07897458186857573,0.001328995380738747,0.0018594248181103517,0.004377115151129388,0.010432090553776856
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",31415,3,240,60,436,1311.533751631426,36.21510391578942,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.15422160109484226,0.021837947107334766,0.45234271365427936,0.004133411241201163,0.17112558171809034,0.007849625209745565,0.08134338624595454,0.0920621687823168,0.001841014610293905,0.0018022125028342047,0.002410780649450981,0.00902955718365615
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",31415,4,240,60,156,1467.5113575863224,38.3081108590116,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.19684492610373594,0.006912479634875147,0.34590471783012344,0.0024381953700147764,0.26882742229754264,0.004935192334218833,0.10040306586374373,0.06734545856234488,0.00018882077408842321,0.0001267446381557157,0.0013183334285298204,0.004754643162626695
repeated,1,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":3,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.7}",31415,5,240,60,290,1374.359619322232,37.072356538561614,3,0.03,3,1.0,0.7,1.0,1.0,1.0,0.15047948146962611,0.0262401838404131,0.48542306658215784,0.002136214701649342,0.1173700685278631,0.009983633161730574,0.08897842454178972,0.1055514801605197,0.0012550629124786444,0.0013641129697623904,0.003208340746157193,0.00800993038585231
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",0,1,240,60,1371,1399.1498197693995,37.40521113119667,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.2135407309914619,0.004438186569598719,0.35352640383827394,0.0023828056163084864,0.18089886504405311,0.008465584897324277,0.11369180279500407,0.12045299948570641,0.0014123502824679582,3.3460465896016246e-05,0.0005922011250926826,0.0005646088888124309
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",0,2,240,60,2348,1083.11695947751,32.91074231125013,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.20598054641376842,0.009784759307794202,0.3128180095114722,0.0008175892123201456,0.22465051096283314,0.004902357202538399,0.12290394551617538,0.10703722722424087,0.00023519596478446158,0.00014854453722029035,0.0027851581467169245,0.007936156000135577
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",0,3,240,60,1598,1708.9413291325334,41.339343598230165,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.17854588100036597,0.01344867572715387,0.3442224965739788,6.941584334703354e-05,0.172740036855966,0.004287399093814849,0.14084906360574823,0.14145045176219428,0.0017751322198844195,0.0003509175916017755,0.001065703585354917,0.001194826140589848
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",0,4,240,60,1477,779.5789443750577,27.920940965072393,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.2201698844768733,0.00497276043249466,0.3080577361340255,0.001282400389171949,0.1987019922751429,0.006745758340126082,0.11156988995609804,0.140850653971728,0.0019182116803674084,0.0,0.0005034926972981183,0.005227219646674046
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",0,5,240,60,1537,1502.440101691975,38.76132223869531,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.24759886347523774,0.0040041147913482626,0.36158249111518964,0.000567751976756808,0.15564116825809207,0.0030339656425126304,0.1170763477813769,0.10697580408895163,0.001172451689315546,9.044510322753918e-05,0.00047865020180123084,0.001777945876190016
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",42,1,240,60,614,1216.8557225321936,34.88345915376217,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.17657998547013898,0.002109902039744495,0.414009123436563,0.0,0.14710394221949918,0.00463376244008792,0.10992826456182818,0.1428662343026481,0.00012210796999215863,0.0,0.0,0.0026466775594979723
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",42,2,240,60,1864,1361.5985034071596,36.899844219280375,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.2350197749598701,0.00632885436403692,0.25973075010564617,0.0012065212723077396,0.2528855746754854,0.009429688091948045,0.13005545872749188,0.09811733818381406,0.002232615515003533,0.0003398782190286685,0.0016619377393599197,0.0029916081460075964
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",42,3,240,60,1161,1604.5873753028413,40.05730114851525,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.21172586673293942,0.004774758213962016,0.3088983980738413,0.0,0.19177238400026933,0.0012036994091114304,0.10686996099710008,0.1740344924172717,0.0001646806891877909,0.0,0.0002538442894048055,0.00030191517691210247
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",42,4,240,60,1549,1015.3782992446679,31.865001164987707,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.24388958496986876,0.0059395623774168545,0.3176426886797382,0.0003827009770865238,0.17215471671501792,0.005145826908573164,0.126482118284383,0.12418727378926224,0.0006698785694634483,5.936364482805165e-05,0.0017101451279775007,0.001736139956384344
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",42,5,240,60,2973,1782.4824461865708,42.21945577795349,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.19954710951965635,0.016007640202968368,0.36665723679923357,0.002034966994119387,0.178104371921244,0.0034634269216264886,0.1271537402743168,0.09668918524824625,0.0028731219212745815,0.00029313426335681424,0.003799589343890291,0.0033764765900671247
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",2026,1,240,60,1728,1463.7122379204582,38.258492363401594,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.19650219443981287,0.00908340499078121,0.34922933738172335,0.000319391981694917,0.17692409021989935,0.0068192049456632575,0.1454648375092468,0.11291249160397929,0.0002423367137499635,0.00027424102840169977,0.0008162449903330221,0.0014122241947143023
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",2026,2,240,60,1007,1625.3913634407477,40.31614271530385,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.23875843651386444,0.006158208857892522,0.3372445823733155,0.0004942747590603549,0.1933827135281374,0.002265068409885201,0.12512327678074553,0.09131375463215435,0.00036384433733225723,7.815725958962962e-05,0.0,0.004817682548022805
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",2026,3,240,60,1393,1365.3374660635889,36.95047315074042,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.23038131681432497,0.0026892332774685556,0.3258736468647203,0.0011742813554256638,0.16988562438488106,0.0027127007677659395,0.11555734740177698,0.14699470044203253,0.00177672362162427,0.0,0.001438519948446916,0.0015159051215328139
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",2026,4,240,60,1723,1073.2930232953638,32.761151128972315,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.1999908254968946,0.005086173534608362,0.36375836877437123,0.0007832891588908196,0.16358798437529581,0.00612403011587391,0.09099131266769658,0.16470080419200336,0.0018325667933638962,0.0,0.002178644977087831,0.0009659999139136014
