stage,base_id,complete_id,structure_id,cv_seed,fold,best_n_estimators,log_loss,brier_score,roc_auc,mean_probability,observed_prevalence,prevalence_bias,max_depth,learning_rate,min_child_weight,gamma,subsample,colsample_bytree,reg_lambda,reg_alpha,imbalance_strategy,scale_pos_weight,max_delta_step,sampling_ratio,k_neighbors,calibration,calibration_folds,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,31415,2,45,0.32120469432215193,0.1014309972524643,0.886710239651416,0.13745948672294617,0.15,-0.012540513277053827,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.13347081818970405,0.17522351246422785,0.2110141481875207,0.061395774406752396,0.08445413869239336,0.01345943166280469,0.086547340753611,0.02554977113111968,0.0573290214802649,0.053596344872548114,0.09103730874324722,0.00692238941580604
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,31415,3,1,0.41488215876392426,0.12519218027591705,0.7570806100217865,0.16842548549175262,0.15,0.01842548549175263,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.0,0.34540590270017857,0.6545940972998214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,31415,4,217,0.446171908922093,0.114057756960392,0.708,0.14608553051948547,0.16666666666666666,-0.020581136147181184,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.1472175477641787,0.17938410921122436,0.12046474648007956,0.04878863283160253,0.054693076799744236,0.07744132901783879,0.15899147434810565,0.11137713087367439,0.025997092317431473,0.010029195649225494,0.03106043404079309,0.03455523066610174
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,31415,5,39,0.47226902468050447,0.14525200426578522,0.622,0.13314944505691528,0.16666666666666666,-0.033517221609751374,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.06517207582040693,0.2130787032069969,0.32067226539243143,0.11296852540063969,0.08010014656083193,0.018175614235858447,0.07299356921011405,0.04225686559037167,0.05353797858685521,0.017683105661631136,0.0033611503338626223,0.0
repeated_raw,s58|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s58|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,58,0,1,157,0.384430008961055,0.11889435350894928,0.7385620915032679,0.1626811921596527,0.15,0.012681192159652716,3,0.01,1.0,0.5,1.0,0.85,1.0,1.0,smote,1.0,0.0,0.2,4.0,none,,0.10198115501058505,0.10670156673044304,0.4150606803184182,0.033487490823550486,0.02785687648454581,0.01478027971445831,0.10631041567619005,0.13452522060044064,0.013620080198521295,0.00875654836577385,0.03587621516460232,0.0010434709124709403
repeated_raw,s58|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s58|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,58,0,2,116,0.37607831001695313,0.11322858184576035,0.7527233115468409,0.17544566094875336,0.15,0.025445660948753362,3,0.01,1.0,0.5,1.0,0.85,1.0,1.0,smote,1.0,0.0,0.2,4.0,none,,0.21104635481504835,0.23171679235588036,0.049987304588195725,0.08671664004196383,0.05870736703074265,0.013031411013269486,0.09535672048062784,0.07332083814739293,0.015364099730002011,0.017494980240516118,0.09478247517766313,0.05247501637869758
repeated_raw,s58|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s58|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,58,0,3,326,0.4430230196759499,0.13231581449508667,0.6318082788671023,0.1194593533873558,0.15,-0.03054064661264419,3,0.01,1.0,0.5,1.0,0.85,1.0,1.0,smote,1.0,0.0,0.2,4.0,none,,0.07896884912965543,0.20534907820369655,0.23019413115912665,0.0996209739244427,0.04229807184764499,0.010227948755199633,0.12455182568323295,0.12272502742358543,0.03924225040096645,0.011598574606808193,0.016823750691944264,0.018399518173696755
repeated_raw,s58|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s58|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,58,0,4,4,0.4475187001948483,0.13801905512809753,0.666,0.16822032630443573,0.16666666666666666,0.0015536596377690726,3,0.01,1.0,0.5,1.0,0.85,1.0,1.0,smote,1.0,0.0,0.2,4.0,none,,0.0478214310067389,0.007747598575686844,0.27484938216248833,0.0,0.10129514544520964,0.02909777384475559,0.0,0.2685148167297515,0.1396650329062867,0.0,0.09548919321344097,0.03551962611564152
repeated_raw,s58|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s58|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,58,0,5,246,0.3809519956084294,0.11623750627040863,0.753,0.17581714689731598,0.16666666666666666,0.009150480230649322,3,0.01,1.0,0.5,1.0,0.85,1.0,1.0,smote,1.0,0.0,0.2,4.0,none,,0.1968389350353813,0.1561613494306607,0.1453342751272577,0.041716303487709015,0.1229246718174796,0.014942065992629198,0.13395677033757553,0.0692736492563175,0.0035075362090556156,0.10078697112156156,0.011525269333142346,0.0030322028512299293
repeated_raw,s58|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s58|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,58,42,1,333,0.3584764915115761,0.10872307419776917,0.7538126361655774,0.1780516654253006,0.15,0.028051665425300604,3,0.01,1.0,0.5,1.0,0.85,1.0,1.0,smote,1.0,0.0,0.2,4.0,none,,0.10997850180231974,0.18685104785945456,0.26267781864730827,0.04640174362284187,0.07912186890987258,0.025205815444537205,0.14069831897131935,0.10713987256634637,0.007896068655059811,0.015352696612187695,0.01867624690875256,0.0
