stage,base_id,complete_id,structure_id,cv_seed,fold,best_n_estimators,log_loss,brier_score,roc_auc,mean_probability,observed_prevalence,prevalence_bias,max_depth,learning_rate,min_child_weight,gamma,subsample,colsample_bytree,reg_lambda,reg_alpha,imbalance_strategy,scale_pos_weight,max_delta_step,sampling_ratio,k_neighbors,calibration,calibration_folds,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
structure_screen,s42|imb=none|w=1.0|delta=0.0|r=None|k=None,s42|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,42,9618,3,253,0.31043094910169633,0.09083621203899384,0.855119825708061,0.16510996222496033,0.15,0.015109962224960333,3,0.05,5,0.0,0.7,1.0,10.0,1.0,none,1.0,0.0,,,none,,0.12215320224941625,0.17550445489778158,0.07768888499696193,0.07054906715658346,0.058021923288332874,0.07347049189289243,0.12699829066240326,0.08890474575470447,0.06879100177691087,0.08236300797419081,0.018159148071076135,0.03739578127874593
structure_screen,s42|imb=none|w=1.0|delta=0.0|r=None|k=None,s42|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,42,9618,4,35,0.42232552973265247,0.13106529414653778,0.7230000000000001,0.15263041853904724,0.16666666666666666,-0.014036248127619416,3,0.05,5,0.0,0.7,1.0,10.0,1.0,none,1.0,0.0,,,none,,0.1484561251134821,0.15855772348843056,0.31283468274645543,0.0,0.029828749546138487,0.013694180129198952,0.07547144584104798,0.0015367990140944655,0.17939442683476622,0.018506628334145143,0.03752067089546606,0.02419856805677464
structure_screen,s42|imb=none|w=1.0|delta=0.0|r=None|k=None,s42|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,42,9618,5,501,0.3985217696118547,0.12327761948108673,0.74,0.1621970236301422,0.16666666666666666,-0.0044696430365244455,3,0.05,5,0.0,0.7,1.0,10.0,1.0,none,1.0,0.0,,,none,,0.10120409296884289,0.19594365651678056,0.11487601050071079,0.08105201466137782,0.04917154700109027,0.06336757845198074,0.08681521531872562,0.07786855269611631,0.06303198273578596,0.05840339137038517,0.06914984609002794,0.03911611168817592
structure_screen,s43|imb=none|w=1.0|delta=0.0|r=None|k=None,s43|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,43,9618,1,145,0.4456463213821515,0.1396990269422531,0.6579520697167756,0.11900599300861359,0.15,-0.030994006991386408,4,0.1,3,0.5,0.85,0.7,5.0,1.0,none,1.0,0.0,,,none,,0.11477238432718981,0.176099588524595,0.19726365129999565,0.0703629279760804,0.046513288167969034,0.033744717630226385,0.09602415099995373,0.1688344327805903,0.008668813214728826,0.06079691318776854,0.0013882731944992626,0.02553085869640305
structure_screen,s43|imb=none|w=1.0|delta=0.0|r=None|k=None,s43|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,43,9618,2,12,0.39530542022751675,0.12072198837995529,0.7527233115468409,0.16356651484966278,0.15,0.013566514849662786,4,0.1,3,0.5,0.85,0.7,5.0,1.0,none,1.0,0.0,,,none,,0.21676811050459063,0.15774019767126288,0.20467546649228077,0.09226306110833156,0.006052409319501086,0.0,0.061959020742364986,0.06960883085890669,0.12190072251938411,0.0,0.03367522678768456,0.0353569539956927
structure_screen,s43|imb=none|w=1.0|delta=0.0|r=None|k=None,s43|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,43,9618,3,97,0.2896359178659761,0.0823078379034996,0.8638344226579521,0.1680193394422531,0.15,0.01801933944225312,4,0.1,3,0.5,0.85,0.7,5.0,1.0,none,1.0,0.0,,,none,,0.12792273869656845,0.16485605767363298,0.15667035485966294,0.07144602975973054,0.05939725661809404,0.06305952308322124,0.09347759329622918,0.09812720944027194,0.05334848948330052,0.05335755904278714,0.033654415418230506,0.024682772628270556
structure_screen,s43|imb=none|w=1.0|delta=0.0|r=None|k=None,s43|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,43,9618,4,39,0.4078538446914518,0.12251962721347809,0.6920000000000001,0.15408460795879364,0.16666666666666666,-0.012582058707873017,4,0.1,3,0.5,0.85,0.7,5.0,1.0,none,1.0,0.0,,,none,,0.15022377199006748,0.2059460371085216,0.1737697830177021,0.02844794897832366,0.0841673658340759,0.02428663363263379,0.08750096542395012,0.037549782966008784,0.09318895665428727,0.0,0.09661649584010613,0.01830225855432315
structure_screen,s43|imb=none|w=1.0|delta=0.0|r=None|k=None,s43|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,43,9618,5,201,0.36326427486889673,0.11609314382076263,0.8220000000000001,0.15322771668434143,0.16666666666666666,-0.013438949982325227,4,0.1,3,0.5,0.85,0.7,5.0,1.0,none,1.0,0.0,,,none,,0.11657922065103257,0.18565044884660692,0.1573449299900389,0.05131352955020956,0.07956023369705882,0.055136149167741524,0.09183669628933157,0.10538138343833565,0.02368697234298826,0.03648270067795476,0.07619357751871282,0.020834157829988622
structure_screen,s44|imb=none|w=1.0|delta=0.0|r=None|k=None,s44|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,44,9618,1,265,0.5033689150599832,0.15200988948345184,0.6013071895424836,0.11284207552671432,0.15,-0.03715792447328567,3,0.1,3,0.1,0.7,0.7,10.0,0.1,none,1.0,0.0,,,none,,0.11359980762317005,0.1765344931567146,0.15019893276028776,0.0602595970527894,0.07037636568886523,0.06655347338951752,0.11204807959820348,0.1409216600726987,0.014215403757199875,0.051219642468864804,0.013564940519498199,0.030507603912190356
structure_screen,s44|imb=none|w=1.0|delta=0.0|r=None|k=None,s44|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,44,9618,2,42,0.3766281647337148,0.11661161482334137,0.7766884531590413,0.16541942954063416,0.15,0.01541942954063416,3,0.1,3,0.1,0.7,0.7,10.0,0.1,none,1.0,0.0,,,none,,0.18961240177611974,0.19780002364707636,0.1710175319351247,0.06867101412494717,0.017416374494052804,0.025354148051853174,0.10410016052907776,0.11107358197101493,0.03854388081363607,0.021550777149129903,0.041242253218848626,0.01361785228911879
