stage,complete_id,structure_id,cv_seed,fold,n_train,n_validation,positive_train,positive_validation,log_loss,brier_score,roc_auc,mean_probability,observed_prevalence,prevalence_bias,max_depth,min_samples_leaf,max_features,criterion,max_samples,strategy,sampling_ratio,k_neighbors,calibration,calibration_folds,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
calibration_screen,s69|random_over|r=0.2|k=None|cal=sigmoid|folds=5,69,9618,4,240,60,37,10,0.3661352036198803,0.10854396206619495,0.766,0.1625540683437787,0.16666666666666666,-0.0041125983228879615,8,2,4,log_loss,1.0,random_over,0.2,,sigmoid,5,0.14194261602166347,0.14631075029854063,0.11438580152067132,0.051406138382455,0.10490148012059886,0.06344107481247355,0.10211855020644053,0.09186652273779126,0.04762033950229722,0.018726592649909116,0.06417760899390848,0.053102524753250606
calibration_screen,s69|random_over|r=0.2|k=None|cal=sigmoid|folds=5,69,9618,5,240,60,37,10,0.35971714452496245,0.10836875089620905,0.824,0.16787887491660733,0.16666666666666666,0.0012122082499406717,8,2,4,log_loss,1.0,random_over,0.2,,sigmoid,5,0.1358854112430208,0.14755611258074675,0.09112061956849696,0.06037128250660264,0.10075853084928889,0.06659679627232215,0.1024446223540111,0.10403712622257058,0.036739728653453776,0.033153238070489394,0.055375232593440606,0.06596129908555637
calibration_screen,s69|random_over|r=0.2|k=None|cal=sigmoid|folds=8,69,9618,1,240,60,38,9,0.4358903873254038,0.13293512169410665,0.6339869281045751,0.11901218038769672,0.15,-0.030987819612303277,8,2,4,log_loss,1.0,random_over,0.2,,sigmoid,8,0.14917550496545517,0.14359332308600575,0.11773838376497746,0.07719010774789611,0.08502041526461422,0.05632457436942037,0.10587122585723953,0.11482041586990746,0.023109004359521082,0.03580216523659765,0.03339235075995821,0.057962528718406944
calibration_screen,s69|random_over|r=0.2|k=None|cal=sigmoid|folds=8,69,9618,2,240,60,38,9,0.3714990613190391,0.11520031815214364,0.8311546840958606,0.14340974157924208,0.15,-0.006590258420757916,8,2,4,log_loss,1.0,random_over,0.2,,sigmoid,8,0.13990249632627208,0.16026735670438624,0.09351661117316637,0.09171855685229417,0.074093097074885,0.054516706752789044,0.09825153606307421,0.09646440692020503,0.058529479041742785,0.01884797128959531,0.054902651118246416,0.058989130683343424
calibration_screen,s69|random_over|r=0.2|k=None|cal=sigmoid|folds=8,69,9618,3,240,60,38,9,0.30937656023813,0.0886836967468829,0.8638344226579522,0.17188922696335454,0.15,0.021889226963354547,8,2,4,log_loss,1.0,random_over,0.2,,sigmoid,8,0.1389757422395766,0.14058455094412772,0.10081612448068611,0.053719466884816255,0.08413817171071462,0.07943785450533865,0.11785464575117216,0.10131972904889365,0.04158506720475723,0.02740334165472904,0.059235854335167294,0.05492945124002085
calibration_screen,s69|random_over|r=0.2|k=None|cal=sigmoid|folds=8,69,9618,4,240,60,37,10,0.3648943403464463,0.10821960471985094,0.766,0.16180083754987618,0.16666666666666666,-0.004865829116790482,8,2,4,log_loss,1.0,random_over,0.2,,sigmoid,8,0.14194261602166347,0.14631075029854063,0.11438580152067132,0.051406138382455,0.10490148012059886,0.06344107481247355,0.10211855020644053,0.09186652273779126,0.04762033950229722,0.018726592649909116,0.06417760899390848,0.053102524753250606
calibration_screen,s69|random_over|r=0.2|k=None|cal=sigmoid|folds=8,69,9618,5,240,60,37,10,0.3548083870989091,0.10700196575186433,0.824,0.16651862815557414,0.16666666666666666,-0.00014803851109251864,8,2,4,log_loss,1.0,random_over,0.2,,sigmoid,8,0.1358854112430208,0.14755611258074675,0.09112061956849696,0.06037128250660264,0.10075853084928889,0.06659679627232215,0.1024446223540111,0.10403712622257058,0.036739728653453776,0.033153238070489394,0.055375232593440606,0.06596129908555637
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=3,70,9618,1,240,60,38,9,0.44548129273961223,0.1382229001277248,0.6209150326797386,0.13533328352082286,0.15,-0.014666716479177139,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,3,0.1568539214148322,0.18992027599908048,0.16269307279474723,0.0884508334115385,0.06182586347189799,0.0331983964301637,0.08361166583373947,0.089738261955237,0.021686421612218773,0.04930661945768064,0.013287060660584408,0.04942760695827963
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=3,70,9618,2,240,60,38,9,0.3809684567940763,0.11746143472967169,0.7766884531590414,0.14584564792091997,0.15,-0.00415435207908002,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,3,0.1457458926416107,0.1722533446092159,0.11519478216792473,0.09776415290048567,0.06800794836928231,0.033034061471743835,0.07779750389424361,0.09582973358619006,0.08653613816884759,0.02919961047453158,0.055611526645881156,0.023025305070042728
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=3,70,9618,3,240,60,38,9,0.3026195887666224,0.08694038134053009,0.863834422657952,0.1774785413305217,0.15,0.027478541330521716,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,3,0.14030433542682083,0.16255701593844227,0.1257917398119242,0.0859474895619438,0.05299813710555128,0.05645841032940034,0.09819661754555384,0.0708615675346664,0.07348651807825456,0.05850365970265675,0.041689993933480246,0.033204515031305545
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=3,70,9618,4,240,60,37,10,0.36428620279664414,0.10888068549050604,0.788,0.15250375492415222,0.16666666666666666,-0.014162911742514439,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,3,0.17369100138611646,0.18068503225351482,0.0997038854598146,0.052447671786499825,0.0854672692767164,0.041001764365738214,0.09560003760448929,0.05969789018147311,0.0936086670523573,0.020344837296660083,0.0665073063041,0.0312446370325198
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=3,70,9618,5,240,60,37,10,0.3681761141308639,0.11454382279932177,0.8460000000000001,0.15787613207407591,0.16666666666666666,-0.008790534592590743,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,3,0.10448070703368306,0.17542272575671303,0.1059372313733473,0.0726847960693845,0.09289101020535276,0.044221247189018036,0.08783019920045698,0.0910216175761273,0.02978176125237383,0.10020673448336033,0.05309359580350885,0.04242837405667413
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=5,70,9618,1,240,60,38,9,0.445549841151066,0.13728111549716884,0.6209150326797386,0.1275479879574474,0.15,-0.022452012042552594,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,5,0.1568539214148322,0.18992027599908048,0.16269307279474723,0.0884508334115385,0.06182586347189799,0.0331983964301637,0.08361166583373947,0.089738261955237,0.021686421612218773,0.04930661945768064,0.013287060660584408,0.04942760695827963
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=5,70,9618,2,240,60,38,9,0.3796609011823666,0.11732032019872665,0.7766884531590414,0.14328109698062216,0.15,-0.006718903019377831,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,5,0.1457458926416107,0.1722533446092159,0.11519478216792473,0.09776415290048567,0.06800794836928231,0.033034061471743835,0.07779750389424361,0.09582973358619006,0.08653613816884759,0.02919961047453158,0.055611526645881156,0.023025305070042728
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=5,70,9618,3,240,60,38,9,0.29895808680019076,0.08600031867970882,0.863834422657952,0.18701469243351856,0.15,0.03701469243351857,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,5,0.14030433542682083,0.16255701593844227,0.1257917398119242,0.0859474895619438,0.05299813710555128,0.05645841032940034,0.09819661754555384,0.0708615675346664,0.07348651807825456,0.05850365970265675,0.041689993933480246,0.033204515031305545
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=5,70,9618,4,240,60,37,10,0.3645288533187282,0.1089417549918363,0.788,0.15373708502082312,0.16666666666666666,-0.01292958164584354,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,5,0.17369100138611646,0.18068503225351482,0.0997038854598146,0.052447671786499825,0.0854672692767164,0.041001764365738214,0.09560003760448929,0.05969789018147311,0.0936086670523573,0.020344837296660083,0.0665073063041,0.0312446370325198
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=5,70,9618,5,240,60,37,10,0.3692014919311112,0.11465658631836277,0.8460000000000001,0.1597562548229384,0.16666666666666666,-0.006910411843728259,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,5,0.10448070703368306,0.17542272575671303,0.1059372313733473,0.0726847960693845,0.09289101020535276,0.044221247189018036,0.08783019920045698,0.0910216175761273,0.02978176125237383,0.10020673448336033,0.05309359580350885,0.04242837405667413
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=8,70,9618,1,240,60,38,9,0.44301691094106216,0.13703321590272913,0.6209150326797386,0.1336351804641767,0.15,-0.016364819535823305,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,8,0.1568539214148322,0.18992027599908048,0.16269307279474723,0.0884508334115385,0.06182586347189799,0.0331983964301637,0.08361166583373947,0.089738261955237,0.021686421612218773,0.04930661945768064,0.013287060660584408,0.04942760695827963
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=8,70,9618,2,240,60,38,9,0.3785065028103881,0.11718659281875345,0.7766884531590414,0.14167927519869097,0.15,-0.00832072480130902,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,8,0.1457458926416107,0.1722533446092159,0.11519478216792473,0.09776415290048567,0.06800794836928231,0.033034061471743835,0.07779750389424361,0.09582973358619006,0.08653613816884759,0.02919961047453158,0.055611526645881156,0.023025305070042728
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=8,70,9618,3,240,60,38,9,0.2988642420364452,0.08598887473249558,0.863834422657952,0.18154560148619694,0.15,0.03154560148619695,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,8,0.14030433542682083,0.16255701593844227,0.1257917398119242,0.0859474895619438,0.05299813710555128,0.05645841032940034,0.09819661754555384,0.0708615675346664,0.07348651807825456,0.05850365970265675,0.041689993933480246,0.033204515031305545
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=8,70,9618,4,240,60,37,10,0.3557186075416226,0.10583494685854825,0.788,0.1618824573392276,0.16666666666666666,-0.00478420932743906,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,8,0.17369100138611646,0.18068503225351482,0.0997038854598146,0.052447671786499825,0.0854672692767164,0.041001764365738214,0.09560003760448929,0.05969789018147311,0.0936086670523573,0.020344837296660083,0.0665073063041,0.0312446370325198
calibration_screen,s70|smote|r=0.3|k=2|cal=sigmoid|folds=8,70,9618,5,240,60,37,10,0.3604752818811763,0.1133413265879897,0.8460000000000001,0.15515892960698477,0.16666666666666666,-0.011507737059681888,5,1,6,log_loss,1.0,smote,0.3,2.0,sigmoid,8,0.10448070703368306,0.17542272575671303,0.1059372313733473,0.0726847960693845,0.09289101020535276,0.044221247189018036,0.08783019920045698,0.0910216175761273,0.02978176125237383,0.10020673448336033,0.05309359580350885,0.04242837405667413
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=3,46,9618,1,240,60,38,9,0.4467057979155809,0.13676658989701138,0.6209150326797386,0.11911301446753424,0.15,-0.030886985532465758,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,3,0.1687573703876887,0.14293336142567517,0.11553977324569348,0.06654055492917212,0.08890210084024755,0.05985304382994334,0.11548371473570475,0.10937158995639452,0.01672332067984754,0.03210751907056874,0.033086552932262384,0.050701097966801834
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=3,46,9618,2,240,60,38,9,0.3780183969855269,0.11658693974791877,0.8093681917211328,0.14755851635162678,0.15,-0.0024414836483732105,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,3,0.14706978681460342,0.16279146746711462,0.09432379391891388,0.07607030764177272,0.06986617101140455,0.05590580805955395,0.09995249745833848,0.10834586484155462,0.052305545943376414,0.02085524353237945,0.054415579034357425,0.05809793427663051
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=3,46,9618,3,240,60,38,9,0.3053107173176767,0.08759147899320974,0.8660130718954248,0.17310419917242864,0.15,0.023104199172428647,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,3,0.14906938234222777,0.1501565009679224,0.0968226315161114,0.05146026530709859,0.08288816420074636,0.07729673731509774,0.10959804072642902,0.11379517264783211,0.03855473025744781,0.021492357115828316,0.05310346934967463,0.055762548253583864
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=3,46,9618,4,240,60,37,10,0.36739165005044067,0.10907675197151666,0.7659999999999999,0.16142427918829208,0.16666666666666666,-0.005242387478374577,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,3,0.14024779034152557,0.1461575799940709,0.10642733312262963,0.04507631500905614,0.10458246406706719,0.06324601538961695,0.10498881318888438,0.10174844563410392,0.04367766856201173,0.016778234520055012,0.06949683592414131,0.05757250424683733
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=3,46,9618,5,240,60,37,10,0.37035173462469984,0.11244743254899543,0.822,0.16059958181168185,0.16666666666666666,-0.0060670848549848055,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,3,0.1398065744520391,0.16036234723975376,0.0850029284187618,0.05684690657988261,0.09765627029925851,0.06700804599817012,0.10238515911090089,0.10732812717130767,0.03174085783690005,0.03266679202793371,0.05982004252795052,0.0593759483371412
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=5,46,9618,1,240,60,38,9,0.45275125538135286,0.13849458610866433,0.6209150326797386,0.11516093225432804,0.15,-0.034839067745671956,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,5,0.1687573703876887,0.14293336142567517,0.11553977324569348,0.06654055492917212,0.08890210084024755,0.05985304382994334,0.11548371473570475,0.10937158995639452,0.01672332067984754,0.03210751907056874,0.033086552932262384,0.050701097966801834
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=5,46,9618,2,240,60,38,9,0.37302482023668393,0.1155516047900325,0.8093681917211328,0.14927537672476668,0.15,-0.0007246232752333159,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,5,0.14706978681460342,0.16279146746711462,0.09432379391891388,0.07607030764177272,0.06986617101140455,0.05590580805955395,0.09995249745833848,0.10834586484155462,0.052305545943376414,0.02085524353237945,0.054415579034357425,0.05809793427663051
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=5,46,9618,3,240,60,38,9,0.30695383532327014,0.0881224540863572,0.8660130718954248,0.17052836021352596,0.15,0.02052836021352597,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,5,0.14906938234222777,0.1501565009679224,0.0968226315161114,0.05146026530709859,0.08288816420074636,0.07729673731509774,0.10959804072642902,0.11379517264783211,0.03855473025744781,0.021492357115828316,0.05310346934967463,0.055762548253583864
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=5,46,9618,4,240,60,37,10,0.36417583959212785,0.10793145374077569,0.7659999999999999,0.16608936824569226,0.16666666666666666,-0.0005772984209743981,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,5,0.14024779034152557,0.1461575799940709,0.10642733312262963,0.04507631500905614,0.10458246406706719,0.06324601538961695,0.10498881318888438,0.10174844563410392,0.04367766856201173,0.016778234520055012,0.06949683592414131,0.05757250424683733
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=5,46,9618,5,240,60,37,10,0.36498436336131057,0.11061334583308692,0.822,0.16462102436283602,0.16666666666666666,-0.0020456423038306415,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,5,0.1398065744520391,0.16036234723975376,0.0850029284187618,0.05684690657988261,0.09765627029925851,0.06700804599817012,0.10238515911090089,0.10732812717130767,0.03174085783690005,0.03266679202793371,0.05982004252795052,0.0593759483371412
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=8,46,9618,1,240,60,38,9,0.44312062336322794,0.1353458558239372,0.6209150326797386,0.11894277507344189,0.15,-0.031057224926558102,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,8,0.1687573703876887,0.14293336142567517,0.11553977324569348,0.06654055492917212,0.08890210084024755,0.05985304382994334,0.11548371473570475,0.10937158995639452,0.01672332067984754,0.03210751907056874,0.033086552932262384,0.050701097966801834
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=8,46,9618,2,240,60,38,9,0.37247737717642376,0.11558723702965785,0.8093681917211328,0.14645389990121338,0.15,-0.0035461000987866143,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,8,0.14706978681460342,0.16279146746711462,0.09432379391891388,0.07607030764177272,0.06986617101140455,0.05590580805955395,0.09995249745833848,0.10834586484155462,0.052305545943376414,0.02085524353237945,0.054415579034357425,0.05809793427663051
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=8,46,9618,3,240,60,38,9,0.3126694867900005,0.08961644478754198,0.8660130718954248,0.17252167931002566,0.15,0.02252167931002566,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,8,0.14906938234222777,0.1501565009679224,0.0968226315161114,0.05146026530709859,0.08288816420074636,0.07729673731509774,0.10959804072642902,0.11379517264783211,0.03855473025744781,0.021492357115828316,0.05310346934967463,0.055762548253583864
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=8,46,9618,4,240,60,37,10,0.3624142841857444,0.10741704021086688,0.7659999999999999,0.16741179031731962,0.16666666666666666,0.0007451236506529624,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,8,0.14024779034152557,0.1461575799940709,0.10642733312262963,0.04507631500905614,0.10458246406706719,0.06324601538961695,0.10498881318888438,0.10174844563410392,0.04367766856201173,0.016778234520055012,0.06949683592414131,0.05757250424683733
calibration_screen,s46|random_over|r=0.2|k=None|cal=sigmoid|folds=8,46,9618,5,240,60,37,10,0.3590099046221215,0.10889362304870766,0.822,0.1661934996257018,0.16666666666666666,-0.00047316704096486695,10,2,6,log_loss,0.7,random_over,0.2,,sigmoid,8,0.1398065744520391,0.16036234723975376,0.0850029284187618,0.05684690657988261,0.09765627029925851,0.06700804599817012,0.10238515911090089,0.10732812717130767,0.03174085783690005,0.03266679202793371,0.05982004252795052,0.0593759483371412
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=3,69,9618,1,240,60,38,9,0.4407362757731373,0.1346692762547957,0.644880174291939,0.11609608044929884,0.15,-0.033903919550701156,8,2,4,log_loss,1.0,none,,,sigmoid,3,0.14639990346091555,0.1385065991810009,0.11646584296916065,0.08424755243032801,0.0887286215149283,0.0553849176424482,0.10636527156224068,0.12158222541309348,0.02347247877728129,0.038080560730268005,0.029136355698395323,0.05162967061993946
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=3,69,9618,2,240,60,38,9,0.37754588411374274,0.11674628683685219,0.8224400871459695,0.14481765203070132,0.15,-0.005182347969298673,8,2,4,log_loss,1.0,none,,,sigmoid,3,0.14845571229357996,0.15746996502947616,0.0909716043925071,0.08671786517578359,0.07564185020924856,0.056264038136303464,0.10226998061760044,0.0921198963707106,0.04979396356594392,0.022976682664640747,0.058279152619963366,0.05903928892424222
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=3,69,9618,3,240,60,38,9,0.307802890752972,0.089268011930935,0.8681917211328976,0.16928202566959147,0.15,0.019282025669591474,8,2,4,log_loss,1.0,none,,,sigmoid,3,0.13673146829509625,0.14379035689286596,0.10414029970503146,0.054253116890825716,0.07526167914230507,0.08335392947600108,0.1154044566355762,0.1015579802461878,0.045461807549500716,0.028883015757280524,0.05511546195545947,0.0560464274538697
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=3,69,9618,4,240,60,37,10,0.37728433533023276,0.1123846883554097,0.746,0.15801541759840065,0.16666666666666666,-0.008651249068266004,8,2,4,log_loss,1.0,none,,,sigmoid,3,0.14369891959538852,0.15057515775018832,0.0998626823234419,0.05036974917223843,0.10477834374051372,0.06361509248398017,0.10343424281322122,0.09604125101777315,0.047082887248229406,0.019834803881978714,0.0662069369365017,0.05449993303654478
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=3,69,9618,5,240,60,37,10,0.3699337326960253,0.11285011994670183,0.822,0.16154890883666032,0.16666666666666666,-0.005117757830006342,8,2,4,log_loss,1.0,none,,,sigmoid,3,0.13398763432534413,0.14330170062192885,0.09120483504397421,0.07879209893240241,0.08455666776564216,0.0618683569737394,0.1087146757243018,0.1054258746123002,0.03730105543248321,0.03235962384551532,0.05629229353899792,0.0661951831833704
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=5,69,9618,1,240,60,38,9,0.4471639522741638,0.1365459142167365,0.644880174291939,0.11180540409468329,0.15,-0.03819459590531671,8,2,4,log_loss,1.0,none,,,sigmoid,5,0.14639990346091555,0.1385065991810009,0.11646584296916065,0.08424755243032801,0.0887286215149283,0.0553849176424482,0.10636527156224068,0.12158222541309348,0.02347247877728129,0.038080560730268005,0.029136355698395323,0.05162967061993946
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=5,69,9618,2,240,60,38,9,0.37442346181824726,0.11623127397919204,0.8224400871459695,0.14382830308536187,0.15,-0.0061716969146381195,8,2,4,log_loss,1.0,none,,,sigmoid,5,0.14845571229357996,0.15746996502947616,0.0909716043925071,0.08671786517578359,0.07564185020924856,0.056264038136303464,0.10226998061760044,0.0921198963707106,0.04979396356594392,0.022976682664640747,0.058279152619963366,0.05903928892424222
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=5,69,9618,3,240,60,38,9,0.30717087367617385,0.08912451855001595,0.8681917211328976,0.17064919331151077,0.15,0.020649193311510772,8,2,4,log_loss,1.0,none,,,sigmoid,5,0.13673146829509625,0.14379035689286596,0.10414029970503146,0.054253116890825716,0.07526167914230507,0.08335392947600108,0.1154044566355762,0.1015579802461878,0.045461807549500716,0.028883015757280524,0.05511546195545947,0.0560464274538697
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=5,69,9618,4,240,60,37,10,0.3740267444118841,0.11136811751490415,0.746,0.1628310411637913,0.16666666666666666,-0.0038356255028753616,8,2,4,log_loss,1.0,none,,,sigmoid,5,0.14369891959538852,0.15057515775018832,0.0998626823234419,0.05036974917223843,0.10477834374051372,0.06361509248398017,0.10343424281322122,0.09604125101777315,0.047082887248229406,0.019834803881978714,0.0662069369365017,0.05449993303654478
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=5,69,9618,5,240,60,37,10,0.3653881276019593,0.11151293042177746,0.822,0.1632852124972282,0.16666666666666666,-0.003381454169438469,8,2,4,log_loss,1.0,none,,,sigmoid,5,0.13398763432534413,0.14330170062192885,0.09120483504397421,0.07879209893240241,0.08455666776564216,0.0618683569737394,0.1087146757243018,0.1054258746123002,0.03730105543248321,0.03235962384551532,0.05629229353899792,0.0661951831833704
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=8,69,9618,1,240,60,38,9,0.43892787091328916,0.13407955317774894,0.644880174291939,0.11717051830523587,0.15,-0.03282948169476413,8,2,4,log_loss,1.0,none,,,sigmoid,8,0.14639990346091555,0.1385065991810009,0.11646584296916065,0.08424755243032801,0.0887286215149283,0.0553849176424482,0.10636527156224068,0.12158222541309348,0.02347247877728129,0.038080560730268005,0.029136355698395323,0.05162967061993946
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=8,69,9618,2,240,60,38,9,0.37333369934422705,0.11600268597420924,0.8224400871459695,0.1447818746551851,0.15,-0.005218125344814889,8,2,4,log_loss,1.0,none,,,sigmoid,8,0.14845571229357996,0.15746996502947616,0.0909716043925071,0.08671786517578359,0.07564185020924856,0.056264038136303464,0.10226998061760044,0.0921198963707106,0.04979396356594392,0.022976682664640747,0.058279152619963366,0.05903928892424222
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=8,69,9618,3,240,60,38,9,0.31104664903053314,0.08985014540053042,0.8681917211328976,0.1724212855134954,0.15,0.022421285513495398,8,2,4,log_loss,1.0,none,,,sigmoid,8,0.13673146829509625,0.14379035689286596,0.10414029970503146,0.054253116890825716,0.07526167914230507,0.08335392947600108,0.1154044566355762,0.1015579802461878,0.045461807549500716,0.028883015757280524,0.05511546195545947,0.0560464274538697
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=8,69,9618,4,240,60,37,10,0.3737814607257646,0.11131056137491216,0.746,0.1615387801273443,0.16666666666666666,-0.005127886539322363,8,2,4,log_loss,1.0,none,,,sigmoid,8,0.14369891959538852,0.15057515775018832,0.0998626823234419,0.05036974917223843,0.10477834374051372,0.06361509248398017,0.10343424281322122,0.09604125101777315,0.047082887248229406,0.019834803881978714,0.0662069369365017,0.05449993303654478
calibration_screen,s69|none|r=None|k=None|cal=sigmoid|folds=8,69,9618,5,240,60,37,10,0.36138105576507323,0.1105366675445874,0.822,0.16182051670640024,0.16666666666666666,-0.004846149960266416,8,2,4,log_loss,1.0,none,,,sigmoid,8,0.13398763432534413,0.14330170062192885,0.09120483504397421,0.07879209893240241,0.08455666776564216,0.0618683569737394,0.1087146757243018,0.1054258746123002,0.03730105543248321,0.03235962384551532,0.05629229353899792,0.0661951831833704
calibration_screen,s46|none|r=None|k=None|cal=sigmoid|folds=3,46,9618,1,240,60,38,9,0.4439018885065239,0.1365985560590742,0.644880174291939,0.11718527720653023,0.15,-0.03281472279346977,10,2,6,log_loss,0.7,none,,,sigmoid,3,0.15422488484643776,0.14059165300181545,0.10947833161953859,0.0697880578594143,0.09487398024248583,0.06175070076854265,0.10903794915838758,0.12381008614352693,0.01914680977411641,0.0357843451549248,0.03274747131258264,0.0487657301182271
calibration_screen,s46|none|r=None|k=None|cal=sigmoid|folds=3,46,9618,2,240,60,38,9,0.37431520885040476,0.11571855170470523,0.8224400871459695,0.15076717243629326,0.15,0.0007671724362932619,10,2,6,log_loss,0.7,none,,,sigmoid,3,0.1537782290048744,0.1574709304926118,0.09267347587591866,0.07302215264034213,0.07738505510343766,0.058175135427670506,0.10914458424364384,0.10178193323798684,0.04297600922623151,0.023092346225280648,0.053789445565759646,0.05671070295624226
calibration_screen,s46|none|r=None|k=None|cal=sigmoid|folds=3,46,9618,3,240,60,38,9,0.3059615761852536,0.08750544498937388,0.8572984749455338,0.17142225649695242,0.15,0.021422256496952424,10,2,6,log_loss,0.7,none,,,sigmoid,3,0.13978824900530618,0.14688046292953058,0.09943553811017004,0.053300358183659344,0.08071299927091898,0.08387560727740964,0.11366390956555532,0.10862823130504146,0.04199015831415317,0.02531290147525188,0.05158058616037164,0.054830998402631684
calibration_screen,s46|none|r=None|k=None|cal=sigmoid|folds=3,46,9618,4,240,60,37,10,0.3746280138950279,0.11194615188427971,0.768,0.1636242097447648,0.16666666666666666,-0.0030424569219018593,10,2,6,log_loss,0.7,none,,,sigmoid,3,0.1470716999564568,0.1503955471938607,0.09080269920383681,0.043286087663235,0.10381622221498037,0.06705878334471911,0.10056270590469507,0.10876450837057389,0.041698912555170616,0.01866187534131079,0.07173151224656774,0.05614944600459297
calibration_screen,s46|none|r=None|k=None|cal=sigmoid|folds=3,46,9618,5,240,60,37,10,0.36846508751662266,0.11271472767551233,0.828,0.15945076195507327,0.16666666666666666,-0.0072159047115933905,10,2,6,log_loss,0.7,none,,,sigmoid,3,0.1356451211018317,0.15235263865107437,0.08705594409652977,0.07250815467703764,0.085426817289688,0.061348149909077734,0.1076746245192549,0.1131123452793243,0.031475241045368405,0.029778203267849957,0.06083923481346239,0.06278352534950098
