stage,complete_id,structure_id,cv_seed,fold,n_train,n_validation,positive_train,positive_validation,log_loss,brier_score,roc_auc,mean_probability,observed_prevalence,prevalence_bias,max_depth,min_samples_leaf,max_features,criterion,max_samples,strategy,sampling_ratio,k_neighbors,calibration,calibration_folds,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
imbalance_screen,s48|balanced_subsample|r=None|k=None|cal=none|folds=None,48,9618,3,240,60,38,9,0.3071389275715492,0.09011529248126844,0.8638344226579522,0.2098955714535604,0.15,0.05989557145356039,8,1,4,log_loss,0.7,balanced_subsample,,,none,,0.14226418696242119,0.1589464170394948,0.08043044824120359,0.05852267915493921,0.08146991754024192,0.08116419253246018,0.10584810691178125,0.10791810940894069,0.043088123673577984,0.030563222713661343,0.05083352839387337,0.05895106742740476
imbalance_screen,s48|balanced_subsample|r=None|k=None|cal=none|folds=None,48,9618,4,240,60,37,10,0.36163873243639016,0.11077435989458806,0.794,0.18798185169974552,0.16666666666666666,0.02131518503307886,8,1,4,log_loss,0.7,balanced_subsample,,,none,,0.15019200344535583,0.17149804860906892,0.08854759334546673,0.04380054927149004,0.09661252559163865,0.05969462738025724,0.1058813672452044,0.09738212975867377,0.045903854751274224,0.022501204059727973,0.060661321354899135,0.05732477518694297
imbalance_screen,s48|balanced_subsample|r=None|k=None|cal=none|folds=None,48,9618,5,240,60,37,10,0.3305929454516975,0.10351750354703361,0.862,0.2005258660948435,0.16666666666666666,0.033859199428176834,8,1,4,log_loss,0.7,balanced_subsample,,,none,,0.1402469829267515,0.17159898234361534,0.08185550479465695,0.05604795340446239,0.08569380638346057,0.0703033751249872,0.10304521456634926,0.10693365539463884,0.036988555039716244,0.04072775303639604,0.05031817792357974,0.05624003906138596
imbalance_screen,s48|random_over|r=0.2|k=None|cal=none|folds=None,48,9618,1,240,60,38,9,0.43599706151630185,0.13595162944940511,0.6100217864923747,0.12883907613274523,0.15,-0.021160923867254766,8,1,4,log_loss,0.7,random_over,0.2,,none,,0.14618350529325058,0.14262282451257052,0.10958450476701374,0.07051775575851356,0.09122420903903519,0.058948471483596415,0.1090357960363704,0.11627438743478222,0.027512605827067146,0.03949065518236251,0.03575612093240767,0.052849163733030155
imbalance_screen,s48|random_over|r=0.2|k=None|cal=none|folds=None,48,9618,2,240,60,38,9,0.3482935627143282,0.11100791082809898,0.8289760348583878,0.15769742336828135,0.15,0.007697423368281359,8,1,4,log_loss,0.7,random_over,0.2,,none,,0.14177003068378535,0.14526216671676828,0.09682359477837363,0.07911890594049219,0.08088456504986735,0.054756302840294487,0.09984517340339522,0.09935802157943839,0.06012523968490312,0.026906782012617224,0.05581183447666662,0.05933738283339815
imbalance_screen,s48|random_over|r=0.2|k=None|cal=none|folds=None,48,9618,3,240,60,38,9,0.28672142611376983,0.08306683820917807,0.8747276688453158,0.178928747208334,0.15,0.028928747208333994,8,1,4,log_loss,0.7,random_over,0.2,,none,,0.13624845560650556,0.14362843853410207,0.09528510708848942,0.05727622998451422,0.0843562442141966,0.07908130266531521,0.11069374904059517,0.10269239178850197,0.04627805608614025,0.02752840413000776,0.0554792388801485,0.06145238198148325
imbalance_screen,s48|random_over|r=0.2|k=None|cal=none|folds=None,48,9618,4,240,60,37,10,0.3751599141410488,0.10691571248317479,0.75,0.16729522801225274,0.16666666666666666,0.0006285613455860872,8,1,4,log_loss,0.7,random_over,0.2,,none,,0.13795024414090054,0.14807406398052164,0.09407663563194185,0.0532044694218532,0.10070093708936717,0.060746258123922335,0.10253858352100459,0.10177063153222425,0.054558047407717775,0.021510071163986892,0.060858001451509505,0.0640120565350501
imbalance_screen,s48|random_over|r=0.2|k=None|cal=none|folds=None,48,9618,5,240,60,37,10,0.35170425601784194,0.11011239127927858,0.804,0.1788935646683826,0.16666666666666666,0.012226898001715947,8,1,4,log_loss,0.7,random_over,0.2,,none,,0.12836265170065952,0.14356384161327695,0.08979829268902326,0.062360749110986824,0.10264446858630441,0.0666173764388606,0.10348289251954586,0.10095198667975355,0.042658355781405845,0.03465586087225008,0.05589258793201248,0.0690109360759207
imbalance_screen,s48|random_over|r=0.3|k=None|cal=none|folds=None,48,9618,1,240,60,38,9,0.4234096890071848,0.13491262616915928,0.6557734204793029,0.14909808626209373,0.15,-0.000901913737906268,8,1,4,log_loss,0.7,random_over,0.3,,none,,0.16548084689780743,0.14832746780182213,0.1162033932903852,0.06404378108156913,0.08239905668685105,0.05798235131318089,0.10406888138765384,0.11044851111310605,0.02665843509179352,0.033851638962955684,0.03294458358204388,0.05759105279083114
imbalance_screen,s48|random_over|r=0.3|k=None|cal=none|folds=None,48,9618,2,240,60,38,9,0.3616083820024284,0.11449154557475885,0.8311546840958606,0.19066335460518313,0.15,0.04066335460518314,8,1,4,log_loss,0.7,random_over,0.3,,none,,0.14694398724605562,0.16015019125044147,0.0864607692132574,0.0864206255892266,0.0802705158374495,0.057516247578392105,0.08769127065449002,0.10009508308099237,0.05673874980235686,0.02071660179816724,0.0626607899768618,0.05433516797230913
imbalance_screen,s48|random_over|r=0.3|k=None|cal=none|folds=None,48,9618,3,240,60,38,9,0.3031641207685525,0.0894173083287352,0.855119825708061,0.2079132314922565,0.15,0.057913231492256495,8,1,4,log_loss,0.7,random_over,0.3,,none,,0.1429441111388178,0.15093845112357063,0.10192285235025535,0.04658344627040521,0.08304558111369867,0.07733775360527126,0.10457121489220482,0.09441793699301554,0.04915611728573539,0.03691608131441267,0.052460474041353365,0.05970597987125926
imbalance_screen,s48|random_over|r=0.3|k=None|cal=none|folds=None,48,9618,4,240,60,37,10,0.369045939039832,0.10991890696233611,0.7540000000000001,0.18587853015596548,0.16666666666666666,0.01921186348929882,8,1,4,log_loss,0.7,random_over,0.3,,none,,0.14859123421757886,0.14815267710092506,0.10552751851828988,0.03575071938634924,0.09960695971825646,0.0633496280988583,0.102496280003361,0.09389365759056954,0.05624397717930034,0.021581458540424214,0.06387641038606467,0.060929479260022436
imbalance_screen,s48|random_over|r=0.3|k=None|cal=none|folds=None,48,9618,5,240,60,37,10,0.34155080763967965,0.10525291998421678,0.81,0.20722364835087775,0.16666666666666666,0.040556981684211096,8,1,4,log_loss,0.7,random_over,0.3,,none,,0.13979044030226223,0.15273601220281352,0.08942835717325297,0.06032245436014208,0.0907739629202813,0.06822911798048904,0.09984374833041425,0.10080105967905273,0.03219505110620447,0.03215246237931563,0.0576414792561499,0.07608585430962178
imbalance_screen,s48|random_over|r=0.4|k=None|cal=none|folds=None,48,9618,1,240,60,38,9,0.4252788119780243,0.137092665841781,0.6470588235294117,0.17027763004501814,0.15,0.020277630045018147,8,1,4,log_loss,0.7,random_over,0.4,,none,,0.1752857167927751,0.16333978776001407,0.10264673884445533,0.06390773436078387,0.07562828192368569,0.053304234454055695,0.10682372432420066,0.11768451483559039,0.028149788518053002,0.037189856147499645,0.02442975648542787,0.05160986555345869
imbalance_screen,s48|random_over|r=0.4|k=None|cal=none|folds=None,48,9618,2,240,60,38,9,0.37880481835772756,0.12072499211620184,0.7832244008714597,0.2127538523151858,0.15,0.06275385231518579,8,1,4,log_loss,0.7,random_over,0.4,,none,,0.15820595137831553,0.16203475577934756,0.10029010576070566,0.0887049826190655,0.08623138385739494,0.049855218832110706,0.09029977453648573,0.08924393421897779,0.04525625939357764,0.01730030954081491,0.06128256631336676,0.05129475776983739
imbalance_screen,s48|random_over|r=0.4|k=None|cal=none|folds=None,48,9618,3,240,60,38,9,0.32089803813643564,0.09613355619114915,0.8572984749455338,0.23019074034935672,0.15,0.08019074034935672,8,1,4,log_loss,0.7,random_over,0.4,,none,,0.12922405145323362,0.1643670022333779,0.08637182278742618,0.048096426386860916,0.0775482963934281,0.07685991382414126,0.10930282683099142,0.09737473128012324,0.059778871965987496,0.040848531958739116,0.05582787667222325,0.05439964821346759
imbalance_screen,s48|random_over|r=0.4|k=None|cal=none|folds=None,48,9618,4,240,60,37,10,0.3744190898212899,0.1126610282519398,0.76,0.20476821257310238,0.16666666666666666,0.03810154590643572,8,1,4,log_loss,0.7,random_over,0.4,,none,,0.1649239210562316,0.15796716009056133,0.09998074391457872,0.037164834879321124,0.08449878372395472,0.05925521508357748,0.09606541200355394,0.10283831247704223,0.05921458815587481,0.020921831326643586,0.0619950959345406,0.05517410135411978
imbalance_screen,s48|random_over|r=0.4|k=None|cal=none|folds=None,48,9618,5,240,60,37,10,0.34913290081058707,0.1096861782150507,0.8220000000000001,0.22961122110114482,0.16666666666666666,0.06294455443447816,8,1,4,log_loss,0.7,random_over,0.4,,none,,0.13835661612286776,0.155740956252972,0.09456434797220739,0.0707834076453441,0.08031783480523284,0.05888019725372422,0.104968127306118,0.1011128872957552,0.033306417773246715,0.03620546828992763,0.05362695141877429,0.07213678786382993
imbalance_screen,s48|smote|r=0.2|k=2|cal=none|folds=None,48,9618,1,240,60,38,9,0.4277919098184956,0.13325620760442491,0.6296296296296297,0.12451221782926719,0.15,-0.025487782170732803,8,1,4,log_loss,0.7,smote,0.2,2.0,none,,0.14718389687158212,0.13106125678422717,0.10192244628577292,0.07987765768548553,0.0949973392751231,0.06620178954195778,0.09911661524005497,0.120375680279974,0.024540878815793327,0.041017557796635795,0.03485079329529804,0.058854088128095165
imbalance_screen,s48|smote|r=0.2|k=2|cal=none|folds=None,48,9618,2,240,60,38,9,0.34363845615111355,0.10996044315955535,0.8681917211328976,0.16330391718804588,0.15,0.013303917188045883,8,1,4,log_loss,0.7,smote,0.2,2.0,none,,0.14792010646754855,0.14982293550180123,0.09339112686355741,0.07429211385457736,0.08575186971856365,0.05910363254621979,0.10366111531853259,0.10564515576829847,0.04364139645810047,0.023187466310805857,0.0543870749445994,0.05919600624739525
imbalance_screen,s48|smote|r=0.2|k=2|cal=none|folds=None,48,9618,3,240,60,38,9,0.2989807524537666,0.08705728622935968,0.8594771241830065,0.18072150305550283,0.15,0.030721503055502836,8,1,4,log_loss,0.7,smote,0.2,2.0,none,,0.14832401549106203,0.1328084240412883,0.09771585476349869,0.05781857553766054,0.07736227561938816,0.07686535207174525,0.10813298523405335,0.09694698075100246,0.059524189891778614,0.030175997852218993,0.054220373385487186,0.060104975360816604
imbalance_screen,s48|smote|r=0.2|k=2|cal=none|folds=None,48,9618,4,240,60,37,10,0.38362854887035175,0.11353614450091094,0.744,0.1655906047432538,0.16666666666666666,-0.0010760619234128632,8,1,4,log_loss,0.7,smote,0.2,2.0,none,,0.1387802199064008,0.13330605854917996,0.0978902910611711,0.053129932072772376,0.10533229413236715,0.06478547245376638,0.10062008061330209,0.10215540885719343,0.05225081613482167,0.020462054320000724,0.07174447748836536,0.05954289441065896
imbalance_screen,s48|smote|r=0.2|k=2|cal=none|folds=None,48,9618,5,240,60,37,10,0.34988688675313334,0.11008276919770693,0.8180000000000001,0.17964613594575704,0.16666666666666666,0.012979469279090383,8,1,4,log_loss,0.7,smote,0.2,2.0,none,,0.12231206105441303,0.1466083523521158,0.08788767682217567,0.06878401839656156,0.0964783813848578,0.06217504324650434,0.10323087534677478,0.09983824251795492,0.04238178586226158,0.034652790951344166,0.060293790329767644,0.07535698173526881
imbalance_screen,s48|smote|r=0.2|k=3|cal=none|folds=None,48,9618,1,240,60,38,9,0.43649150083411575,0.13504415275426943,0.6056644880174292,0.12218092797225419,0.15,-0.027819072027745806,8,1,4,log_loss,0.7,smote,0.2,3.0,none,,0.14544205800160617,0.14137575787907383,0.10298037155726064,0.07742245918671803,0.09366305489633253,0.06200300889602715,0.10130704128157887,0.12219803362791057,0.024596112489463536,0.04117270968081514,0.03198876235516084,0.055850630148052714
imbalance_screen,s48|smote|r=0.2|k=3|cal=none|folds=None,48,9618,2,240,60,38,9,0.33947486399027216,0.10774918271929208,0.855119825708061,0.16241067549975421,0.15,0.01241067549975422,8,1,4,log_loss,0.7,smote,0.2,3.0,none,,0.13939021459291462,0.14994300425054483,0.0887098831272268,0.0795551862147804,0.0896539766685164,0.057627949876934606,0.10101938953332876,0.0995693603041562,0.051740440341429175,0.02511190510833388,0.05590362768788684,0.06177506229394748
imbalance_screen,s48|smote|r=0.2|k=3|cal=none|folds=None,48,9618,3,240,60,38,9,0.29716766160623176,0.08668885350387888,0.8572984749455339,0.18001584576675148,0.15,0.03001584576675148,8,1,4,log_loss,0.7,smote,0.2,3.0,none,,0.13951357198361963,0.14206982226400408,0.10720999987020804,0.060328155044685736,0.07825262770585585,0.08254806159460513,0.10589849644759027,0.09351904288195391,0.051623527861556294,0.028995669549810824,0.05323465925952819,0.056806365536582026
imbalance_screen,s48|smote|r=0.2|k=3|cal=none|folds=None,48,9618,4,240,60,37,10,0.39253908833205703,0.11554787310529767,0.732,0.16919036844557292,0.16666666666666666,0.002523701778906262,8,1,4,log_loss,0.7,smote,0.2,3.0,none,,0.13904771412879355,0.13172710675461569,0.09841369881848963,0.048468966855157725,0.10884758848317451,0.06978903665373953,0.09941739986579112,0.09204187159159548,0.040609656977597434,0.02921897513914706,0.07824493850135049,0.06417304623054758
imbalance_screen,s48|smote|r=0.2|k=3|cal=none|folds=None,48,9618,5,240,60,37,10,0.3494844730506054,0.1104175026057113,0.8200000000000001,0.1788482296498987,0.16666666666666666,0.01218156298323203,8,1,4,log_loss,0.7,smote,0.2,3.0,none,,0.13507235617382513,0.13928201878801746,0.09252369319335337,0.07414995224361326,0.08826881083202508,0.060845078264244706,0.09976704574442338,0.10889981015524172,0.04266117831916275,0.032621724623769915,0.054877064019954555,0.07103126764236879
imbalance_screen,s48|smote|r=0.2|k=4|cal=none|folds=None,48,9618,1,240,60,38,9,0.4330800608966265,0.13417257156926657,0.607843137254902,0.12403293156734706,0.15,-0.025967068432652937,8,1,4,log_loss,0.7,smote,0.2,4.0,none,,0.1452152566800686,0.1330670903420328,0.10152320532201582,0.0794949239141262,0.09542666837077328,0.06477678792692952,0.09625076424120807,0.12126776935062009,0.024425272648492077,0.04283812924255304,0.035215797717763606,0.060498334243416926
imbalance_screen,s48|smote|r=0.2|k=4|cal=none|folds=None,48,9618,2,240,60,38,9,0.3437970323704456,0.10862340660738366,0.826797385620915,0.16620110183169629,0.15,0.01620110183169629,8,1,4,log_loss,0.7,smote,0.2,4.0,none,,0.12477510601390761,0.15951730367880038,0.09357930227293848,0.07933497025242539,0.08407825888018469,0.05541578470532374,0.10348036035115951,0.10549480324255055,0.05027055855454799,0.027621489828289516,0.056159607520755904,0.06027245469911637
imbalance_screen,s48|smote|r=0.2|k=4|cal=none|folds=None,48,9618,3,240,60,38,9,0.2911352927916264,0.08415822592112798,0.8616557734204793,0.17851474445749596,0.15,0.028514744457495966,8,1,4,log_loss,0.7,smote,0.2,4.0,none,,0.14296092785106249,0.13810448729521596,0.10027869377664017,0.06294141318192328,0.08612134978510742,0.07990586345389186,0.10835762420041065,0.0952537273186634,0.04443039192782577,0.028637776591491474,0.0548738581353031,0.05813388648246446
imbalance_screen,s48|smote|r=0.2|k=4|cal=none|folds=None,48,9618,4,240,60,37,10,0.38001026223598333,0.11206712013716634,0.742,0.16382308808579127,0.16666666666666666,-0.002843578580875389,8,1,4,log_loss,0.7,smote,0.2,4.0,none,,0.13881665516946262,0.14783841679184026,0.09761412813481402,0.044680881945785095,0.10834593663929948,0.06403895852777636,0.10624186666275308,0.09479863487571666,0.04045045998358112,0.024846685994427666,0.0770708344541309,0.055256540820412835
imbalance_screen,s48|smote|r=0.2|k=4|cal=none|folds=None,48,9618,5,240,60,37,10,0.3469183118794643,0.10977873480893194,0.8200000000000001,0.1783315521838565,0.16666666666666666,0.011664885517189832,8,1,4,log_loss,0.7,smote,0.2,4.0,none,,0.13886780726485762,0.1402305034256602,0.09313515262309607,0.07930467362422675,0.08287434685114661,0.06222370981180595,0.09944998936652946,0.10019301589101154,0.04052712622172243,0.03392663722103906,0.06078416541265414,0.06848287228625034
imbalance_screen,s48|smote|r=0.3|k=2|cal=none|folds=None,48,9618,1,240,60,38,9,0.4364062807000429,0.13992357856926602,0.6252723311546841,0.15674929691215572,0.15,0.006749296912155728,8,1,4,log_loss,0.7,smote,0.3,2.0,none,,0.14497615064227473,0.14888328742583734,0.11261947319866278,0.08518593820327369,0.07190485706704973,0.0540303989914151,0.10262190760969021,0.10758131903706504,0.031202210528272736,0.05186923998447191,0.028108916088976314,0.06101630122301029
