stage,complete_id,structure_id,cv_seed,fold,n_train,n_validation,positive_train,positive_validation,log_loss,brier_score,roc_auc,mean_probability,observed_prevalence,prevalence_bias,max_depth,min_samples_leaf,max_features,criterion,max_samples,strategy,sampling_ratio,k_neighbors,calibration,calibration_folds,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
structure_screen,s2|none|r=None|k=None|cal=none|folds=None,2,9618,1,240,60,38,9,0.44101562428752794,0.1365008745130571,0.5599128540305011,0.13297722476937426,0.15,-0.01702277523062573,6,5,4,gini,0.7,none,,,none,,0.14189088097074906,0.11248249929814422,0.1464198987565648,0.0741047446387201,0.08246945300602473,0.06220926740006258,0.10456996816707921,0.16380164062033234,0.020210177182961715,0.040189425317362644,0.02124356632665058,0.03040847831534794
structure_screen,s2|none|r=None|k=None|cal=none|folds=None,2,9618,2,240,60,38,9,0.3549825276609932,0.11000074611880986,0.8333333333333334,0.1681206156436698,0.15,0.01812061564366982,6,5,4,gini,0.7,none,,,none,,0.1502559796621769,0.10497335591202359,0.11605353907540202,0.07448112641161835,0.08409615917002267,0.06352170752630305,0.09777046245174,0.12399718724527561,0.07424630975485418,0.028098511401738125,0.04124107820163022,0.04126458318721504
structure_screen,s2|none|r=None|k=None|cal=none|folds=None,2,9618,3,240,60,38,9,0.3159184347064265,0.09261282975658514,0.8572984749455337,0.16509544925974598,0.15,0.015095449259745986,6,5,4,gini,0.7,none,,,none,,0.12450737780753278,0.11294579311058689,0.10525780867217659,0.045896410966635354,0.08703578528247126,0.08700392830902871,0.10874108895738498,0.1284228314358828,0.07515726076133605,0.02812098839579869,0.0470985597056651,0.049812166595500924
structure_screen,s2|none|r=None|k=None|cal=none|folds=None,2,9618,4,240,60,37,10,0.38950662542921105,0.11430676670563443,0.752,0.15537461621781154,0.16666666666666666,-0.011292050448855118,6,5,4,gini,0.7,none,,,none,,0.14919836150181678,0.11717498462623975,0.12295207464844038,0.03777836674458377,0.10934692170876789,0.06650354010323938,0.09160238035735083,0.10785818153276804,0.061473462279580435,0.01927164026773912,0.0695099550686139,0.04733013116085971
structure_screen,s2|none|r=None|k=None|cal=none|folds=None,2,9618,5,240,60,37,10,0.35447384956079697,0.1116067773607863,0.836,0.16871711419403035,0.16666666666666666,0.0020504475273636913,6,5,4,gini,0.7,none,,,none,,0.1418677405747332,0.11801866786869687,0.12056867986925036,0.0674323366388803,0.0868672901190545,0.06354139401981686,0.09994949770603676,0.13042041365185605,0.04027876937628044,0.03302346630393247,0.051931151330838914,0.04610059254062321
structure_screen,s3|none|r=None|k=None|cal=none|folds=None,3,9618,1,240,60,38,9,0.42864145389099856,0.13380578083744382,0.6122004357298475,0.1258018390324273,0.15,-0.024198160967572685,10,5,4,log_loss,0.7,none,,,none,,0.15258674371450717,0.14083070908014975,0.11758323403166748,0.0615989520767794,0.07739656482509522,0.060076103075609934,0.09017918342211412,0.15147219825953304,0.02303035532707805,0.049504722736015964,0.02409374885461571,0.05164748459683424
structure_screen,s3|none|r=None|k=None|cal=none|folds=None,3,9618,2,240,60,38,9,0.34810251535945114,0.10898141883084139,0.8442265795206972,0.16893984402651588,0.15,0.018939844026515884,10,5,4,log_loss,0.7,none,,,none,,0.15363042501707092,0.1580447135253428,0.09339297456491201,0.06886380956527033,0.07236944654790617,0.05841397293564198,0.09694299920044742,0.11013036403028383,0.055182201147877794,0.03206183321908464,0.05106694587571539,0.04990031437044675
structure_screen,s3|none|r=None|k=None|cal=none|folds=None,3,9618,3,240,60,38,9,0.3065419450638163,0.09001811806331254,0.8594771241830066,0.1664136954929602,0.15,0.016413695492960206,10,5,4,log_loss,0.7,none,,,none,,0.14255878322956536,0.147256644629341,0.08761211197402564,0.04621062348437708,0.0877514724665392,0.07856951212490389,0.10733806073263252,0.11619315696740433,0.049224291464697416,0.03409323539345287,0.050654451974189746,0.05253765555887094
structure_screen,s3|none|r=None|k=None|cal=none|folds=None,3,9618,4,240,60,37,10,0.38113848539764855,0.11377519769973347,0.768,0.15664840531934207,0.16666666666666666,-0.010018261347324586,10,5,4,log_loss,0.7,none,,,none,,0.15057574526093023,0.16115386887665026,0.10239067694825793,0.03346783208642411,0.09944572675735737,0.06276623265220065,0.09885643399816105,0.1013924139748464,0.05302892756434841,0.01953460683697385,0.06836960323134544,0.049017931812504335
structure_screen,s3|none|r=None|k=None|cal=none|folds=None,3,9618,5,240,60,37,10,0.3456371878408637,0.10937761096794944,0.838,0.16504326566121072,0.16666666666666666,-0.0016234010054559378,10,5,4,log_loss,0.7,none,,,none,,0.14167805457550744,0.16599999212862457,0.10009543819742131,0.050596301347192826,0.07975119992156919,0.06521796729310154,0.1071514877674132,0.11789298811138109,0.032821318705806214,0.03691694987930522,0.0553426088370597,0.04653569323561795
structure_screen,s4|none|r=None|k=None|cal=none|folds=None,4,9618,1,240,60,38,9,0.4325624832931236,0.1343149991877691,0.5751633986928104,0.13345262691800236,0.15,-0.016547373081997635,8,5,3,gini,0.7,none,,,none,,0.13060291302573057,0.10964159398940189,0.13832338150496867,0.07322661253704572,0.09756695619714022,0.06644077010858974,0.0953645330187934,0.15879537767977053,0.022540501151539025,0.038582117421049035,0.026329628539334134,0.04258561482663702
structure_screen,s4|none|r=None|k=None|cal=none|folds=None,4,9618,2,240,60,38,9,0.3596639614291105,0.11174206946575964,0.8246187363834423,0.16734042678606684,0.15,0.017340426786066843,8,5,3,gini,0.7,none,,,none,,0.14113875894780814,0.10826325607389177,0.11686278593394014,0.06955172454905781,0.09508438539197876,0.06742445621178357,0.09871058277966493,0.12478581843392836,0.06075231178713338,0.029184354134797225,0.047502455121605995,0.04073911063440991
structure_screen,s4|none|r=None|k=None|cal=none|folds=None,4,9618,3,240,60,38,9,0.31715055198377035,0.09279999861418346,0.8464052287581698,0.16436761084679483,0.15,0.014367610846794832,8,5,3,gini,0.7,none,,,none,,0.13483213719905857,0.10632234808223667,0.11273196736988995,0.04568313616267705,0.08806766951844149,0.07131418392921995,0.10654439038140379,0.1278997716120394,0.072636242823314,0.031266705135532785,0.050103330319369296,0.05259811746681706
structure_screen,s4|none|r=None|k=None|cal=none|folds=None,4,9618,4,240,60,37,10,0.3847175747978428,0.11472696891456106,0.752,0.15476482863688057,0.16666666666666666,-0.011901838029786088,8,5,3,gini,0.7,none,,,none,,0.13879346302405562,0.11011406317905889,0.10998858432344648,0.0386434094024211,0.10815584168443099,0.06950457635358809,0.09463500703553633,0.11718043205127872,0.0664876797009156,0.025201601750589327,0.07090413357578568,0.050391207918893295
structure_screen,s4|none|r=None|k=None|cal=none|folds=None,4,9618,5,240,60,37,10,0.3580893429676516,0.11297401541963918,0.83,0.16721315777962245,0.16666666666666666,0.0005464911129557937,8,5,3,gini,0.7,none,,,none,,0.14012236054366417,0.12084010310985191,0.11429608781544441,0.0669439681925348,0.08367807138951626,0.05821642304065637,0.09627326559396344,0.13513375830981672,0.04841527391620815,0.03588559016914394,0.05063878309881377,0.04955631482038611
structure_screen,s5|none|r=None|k=None|cal=none|folds=None,5,9618,1,240,60,38,9,0.41613113249202827,0.13084940235696887,0.6122004357298475,0.13642797895200307,0.15,-0.01357202104799693,4,15,4,log_loss,1.0,none,,,none,,0.19299251315150767,0.1457357478750127,0.1506637776259597,0.031395374787699715,0.056388913834397945,0.026572387114008666,0.051562703722894385,0.1911104179100956,0.015456755791887905,0.06935082883626732,0.012884868137532994,0.05588571121273547
structure_screen,s5|none|r=None|k=None|cal=none|folds=None,5,9618,2,240,60,38,9,0.3651446938002985,0.11409228907222187,0.7810457516339869,0.16157629441974913,0.15,0.011576294419749139,4,15,4,log_loss,1.0,none,,,none,,0.202870188169875,0.18458334780843894,0.08494283754738818,0.05452117384856563,0.056905541571068,0.0421948569071805,0.07343948740018538,0.10344268743638249,0.0799806751422698,0.03162499292612471,0.04153742433153312,0.043956786910988296
structure_screen,s5|none|r=None|k=None|cal=none|folds=None,5,9618,3,240,60,38,9,0.3319498022087162,0.10142483999978154,0.8572984749455338,0.16085122641020402,0.15,0.010851226410204029,4,15,4,log_loss,1.0,none,,,none,,0.17361727032231145,0.1671372166802158,0.10180149410097145,0.047613816255341626,0.05597345127662552,0.05617724338558483,0.09480197844582787,0.11543000104961544,0.05628666352769762,0.055368265658432385,0.031184888224327183,0.044607711073048895
structure_screen,s5|none|r=None|k=None|cal=none|folds=None,5,9618,4,240,60,37,10,0.3885071937266626,0.11975522671852526,0.764,0.15037290420008748,0.16666666666666666,-0.01629376246657918,4,15,4,log_loss,1.0,none,,,none,,0.17479393911394112,0.1798419287739306,0.12227138357135615,0.02018152739861866,0.09745766924846026,0.038868322963889285,0.08102972083404796,0.0838073938803994,0.07995048476153559,0.02311769835770939,0.04806296029795828,0.05061697079815326
structure_screen,s5|none|r=None|k=None|cal=none|folds=None,5,9618,5,240,60,37,10,0.364136120468946,0.11562349924031166,0.8400000000000001,0.1636604013765323,0.16666666666666666,-0.003006265290134369,4,15,4,log_loss,1.0,none,,,none,,0.17878493188357045,0.18456732035916343,0.1397162266104631,0.027872730186881547,0.06308764328242428,0.04327734575473571,0.09032559058183252,0.11486273646534854,0.033996178921972375,0.04206777209969139,0.04134514197494156,0.04009638187897511
structure_screen,s6|none|r=None|k=None|cal=none|folds=None,6,9618,1,240,60,38,9,0.4390526810160053,0.13536126736359796,0.6274509803921569,0.12147087481033057,0.15,-0.02852912518966942,10,2,3,log_loss,1.0,none,,,none,,0.13758127407941037,0.13056957817251533,0.10614456785775163,0.0809450035456245,0.08985497050766289,0.06894810338144754,0.10383811009081395,0.12257577545233056,0.027925502707229457,0.037646487222794955,0.03651710417113503,0.0574535228112836
structure_screen,s6|none|r=None|k=None|cal=none|folds=None,6,9618,2,240,60,38,9,0.35002222701539104,0.11196968973965876,0.8202614379084967,0.1605285257403822,0.15,0.01052852574038221,10,2,3,log_loss,1.0,none,,,none,,0.13811439165405012,0.14551760145198356,0.08985779826652429,0.07473057905719607,0.08562747303574987,0.0628580651722782,0.09894130615237981,0.09888611094139624,0.05317371805477243,0.025245307157461868,0.060938815385808184,0.06610883367039952
structure_screen,s6|none|r=None|k=None|cal=none|folds=None,6,9618,3,240,60,38,9,0.29337222577263466,0.0870464365239456,0.8681917211328977,0.17511381962180309,0.15,0.02511381962180309,10,2,3,log_loss,1.0,none,,,none,,0.13253138050125463,0.13108131526452924,0.10491613487311487,0.057254053321441865,0.08234460651089137,0.0785638995280645,0.11306125047841113,0.10531886627970982,0.05077195279567123,0.029106492991130613,0.05411855220328782,0.06093149525249267
structure_screen,s6|none|r=None|k=None|cal=none|folds=None,6,9618,4,240,60,37,10,0.3832187556892966,0.11338473810329514,0.744,0.16214812714546,0.16666666666666666,-0.004518539521206649,10,2,3,log_loss,1.0,none,,,none,,0.14352940087673616,0.13357129041783614,0.09453192736917822,0.04322300625163053,0.11377020548882354,0.06769488685061371,0.10535732700765371,0.10121776524080207,0.045664689579832336,0.021420021594207164,0.07101945132915884,0.05900002799352756
structure_screen,s6|none|r=None|k=None|cal=none|folds=None,6,9618,5,240,60,37,10,0.34198969128684914,0.10782124823110124,0.836,0.16978999385646143,0.16666666666666666,0.0031233271897947723,10,2,3,log_loss,1.0,none,,,none,,0.12697913434790695,0.1413594337071643,0.08696710904789323,0.07283514873540742,0.09306727124005078,0.0666919748390433,0.10399498582768905,0.1070234382443529,0.03869281877879973,0.03412702332880505,0.05951776287948756,0.06874389902339964
structure_screen,s7|none|r=None|k=None|cal=none|folds=None,7,9618,1,240,60,38,9,0.4149409422821444,0.1308991058011546,0.6383442265795207,0.13398775143541233,0.15,-0.01601224856458766,6,10,4,log_loss,1.0,none,,,none,,0.1654905007543295,0.1457182597408133,0.14447448763136098,0.034446918959969056,0.06528699742894284,0.04120818534265012,0.07887203898530744,0.17237809700717832,0.016367054055504655,0.0641464638503742,0.015508691931913612,0.05610230431165612
structure_screen,s7|none|r=None|k=None|cal=none|folds=None,7,9618,2,240,60,38,9,0.35344075642597483,0.11073496269458148,0.8115468409586056,0.165354634293191,0.15,0.015354634293191005,6,10,4,log_loss,1.0,none,,,none,,0.18057627077074065,0.1711759296030346,0.08762944520595517,0.05709425983033272,0.06646660442364466,0.05083840217917735,0.08951614869667791,0.11393251676243635,0.06298941412770011,0.029560742807210275,0.04333417028698944,0.04688609530610087
structure_screen,s7|none|r=None|k=None|cal=none|folds=None,7,9618,3,240,60,38,9,0.31784477417657264,0.09583173614684701,0.855119825708061,0.16161848167850762,0.15,0.011618481678507625,6,10,4,log_loss,1.0,none,,,none,,0.1641127145778391,0.15662723774100698,0.09997977718875688,0.04650266244515727,0.0726451797870908,0.07058367347765229,0.09947703714100979,0.1156809793414909,0.04723895571102785,0.048401105546048914,0.03574568985619821,0.043004987186720925
structure_screen,s7|none|r=None|k=None|cal=none|folds=None,7,9618,4,240,60,37,10,0.38198044079635096,0.11587640192227372,0.776,0.15311473331410216,0.16666666666666666,-0.013551933352564494,6,10,4,log_loss,1.0,none,,,none,,0.16019649226424773,0.16995952030651792,0.11903514067032912,0.020685657348562824,0.09944957422110992,0.04734142524460198,0.09626782217104934,0.10359059005916663,0.06270008834890374,0.017765802599686135,0.059120653903170735,0.04388723286265392
structure_screen,s7|none|r=None|k=None|cal=none|folds=None,7,9618,5,240,60,37,10,0.35328511068999385,0.11235713038981435,0.832,0.165276692572307,0.16666666666666666,-0.0013899740943596472,6,10,4,log_loss,1.0,none,,,none,,0.16825446347109954,0.17568066570681234,0.12308410111959678,0.027371159585686897,0.07702083670116613,0.05152465199581581,0.10304224230942911,0.12132107088049202,0.02634461939421472,0.03808707176342059,0.046512577172816136,0.041756539899449885
structure_screen,s8|none|r=None|k=None|cal=none|folds=None,8,9618,1,240,60,38,9,0.43207509751436607,0.13417819851654855,0.5708061002178649,0.1374084450074266,0.15,-0.01259155499257339,12,10,4,gini,0.7,none,,,none,,0.16261999024500348,0.10380519113299407,0.16049394451894083,0.025874185755980342,0.08242512411344768,0.055301321718437615,0.07310627654925804,0.21563866918130936,0.02488473702306148,0.04895288337235129,0.014511742949265615,0.03238593343995025
structure_screen,s8|none|r=None|k=None|cal=none|folds=None,8,9618,2,240,60,38,9,0.36273065456197845,0.11238400664713183,0.8093681917211328,0.16926651646391752,0.15,0.019266516463917527,12,10,4,gini,0.7,none,,,none,,0.18018354982868873,0.10414277609950491,0.1188261438970376,0.03225471760096042,0.08527378834444407,0.06389071969038475,0.09441703736640171,0.1345134397186474,0.08486531156990759,0.03030789322411049,0.03272097540577457,0.03860364725413767
structure_screen,s8|none|r=None|k=None|cal=none|folds=None,8,9618,3,240,60,38,9,0.33027466874003436,0.09927956399920539,0.8572984749455338,0.16114043612865023,0.15,0.011140436128650233,12,10,4,gini,0.7,none,,,none,,0.13381197329787628,0.10507707126847822,0.13241894677103955,0.029390889627264636,0.07260201681558803,0.0692913471719891,0.10890197576408152,0.1435023748560242,0.06731913541597694,0.04392351211210726,0.04926211629746577,0.044498640602108494
structure_screen,s8|none|r=None|k=None|cal=none|folds=None,8,9618,4,240,60,37,10,0.39499762494134316,0.11937868820709073,0.744,0.15194310482657217,0.16666666666666666,-0.01472356184009449,12,10,4,gini,0.7,none,,,none,,0.1474226479224387,0.12189650663466647,0.14447077633154887,0.015396504652120814,0.10593511370274915,0.05610222559986064,0.07952787097020086,0.11887929563334274,0.08215865486803292,0.01988061421958342,0.06685610662403385,0.041473682841421604
structure_screen,s8|none|r=None|k=None|cal=none|folds=None,8,9618,5,240,60,37,10,0.3661015261418456,0.11573850320361573,0.8340000000000001,0.16605051028184498,0.16666666666666666,-0.0006161563848216811,12,10,4,gini,0.7,none,,,none,,0.16294997963454544,0.12674620839859113,0.16315580575550678,0.020183634931430716,0.08967863533014352,0.04966121573421903,0.09584185113120328,0.12956802298628833,0.04466316313277156,0.035425230073136124,0.038319903324535366,0.04380634956762881
structure_screen,s9|none|r=None|k=None|cal=none|folds=None,9,9618,1,240,60,38,9,0.4608022216430455,0.1378939489331427,0.5577342047930283,0.1241506635741886,0.15,-0.0258493364258114,10,1,3,gini,1.0,none,,,none,,0.1350105916666347,0.11844660712784515,0.11065092289271904,0.08493653570938092,0.115712406406165,0.06477059656969528,0.10825588131482439,0.11581105578607896,0.027553591003380947,0.02763022967670978,0.04399982646489845,0.04722175538166738
structure_screen,s9|none|r=None|k=None|cal=none|folds=None,9,9618,2,240,60,38,9,0.3486487644894523,0.11127930369596593,0.8180827886710239,0.16305090755175838,0.15,0.01305090755175839,10,1,3,gini,1.0,none,,,none,,0.13112896832102064,0.11083892044615878,0.09752863498988147,0.07461791383584253,0.10001450998448069,0.06267281426167053,0.10663426333291613,0.10711661193745307,0.0540847616567278,0.024710898168743514,0.057690769835513,0.07296093322959174
structure_screen,s9|none|r=None|k=None|cal=none|folds=None,9,9618,3,240,60,38,9,0.30388669393859025,0.08938034635337917,0.8376906318082789,0.1835959866252834,0.15,0.0335959866252834,10,1,3,gini,1.0,none,,,none,,0.1236251136042505,0.10804925573449235,0.11129695580472475,0.05552576540322041,0.09059245735315923,0.08140314084340382,0.11433434878276573,0.10928608819683262,0.060502567489331624,0.023873689383187072,0.05338190334365246,0.06812871406097956
structure_screen,s9|none|r=None|k=None|cal=none|folds=None,9,9618,4,240,60,37,10,0.4148406287677941,0.12046907216497796,0.7060000000000001,0.1688909093661904,0.16666666666666666,0.002224242699523732,10,1,3,gini,1.0,none,,,none,,0.13682834307120897,0.11271840192356791,0.099189843154757,0.05065682888180736,0.11651710291165544,0.06724825030892143,0.10015587385206752,0.10338052804012372,0.05346190152237884,0.02187090335351334,0.06941521523195032,0.06855680774804798
structure_screen,s9|none|r=None|k=None|cal=none|folds=None,9,9618,5,240,60,37,10,0.3735882226631781,0.11642441019744666,0.7619999999999999,0.18319805696324845,0.16666666666666666,0.016531390296581794,10,1,3,gini,1.0,none,,,none,,0.12225612665822372,0.11165703697883164,0.08840952470704856,0.07546986862870779,0.10285434977460112,0.06292148011187336,0.1045235228978372,0.11411870732662191,0.05073977057059826,0.030572967811277052,0.05523925471680614,0.08123738981757334
structure_screen,s10|none|r=None|k=None|cal=none|folds=None,10,9618,1,240,60,38,9,0.4332073864827269,0.13530090904051842,0.6187363834422658,0.1272311087572629,0.15,-0.022768891242737094,8,5,3,log_loss,1.0,none,,,none,,0.14436567259653438,0.13254485488357978,0.12302987752002381,0.07704198521858308,0.07581209512983803,0.05942880790305476,0.09514435641410814,0.1380511926875955,0.02619426283484723,0.04418706127957725,0.023321860923897767,0.060877972608360205
structure_screen,s10|none|r=None|k=None|cal=none|folds=None,10,9618,2,240,60,38,9,0.35331840874893017,0.11128880883258674,0.8115468409586057,0.16197892809639158,0.15,0.011978928096391589,8,5,3,log_loss,1.0,none,,,none,,0.14650861558897543,0.16233741642836852,0.09209377032290893,0.07739278068069164,0.07441741230201589,0.059438471152735435,0.09861292526904598,0.10356522058625464,0.05450936008824492,0.025423062998132014,0.05624117066114448,0.04945979392148203
structure_screen,s10|none|r=None|k=None|cal=none|folds=None,10,9618,3,240,60,38,9,0.30567134157921705,0.09038716596344377,0.8616557734204793,0.16645332229596732,0.15,0.016453322295967326,8,5,3,log_loss,1.0,none,,,none,,0.1410579486168735,0.14746093594439635,0.09338834369467333,0.05450736256066188,0.08272009760150938,0.0686452077800245,0.10969665240903874,0.11357793992285777,0.0543225947086817,0.037909944858168766,0.04746575287620461,0.04924721902690931
structure_screen,s10|none|r=None|k=None|cal=none|folds=None,10,9618,4,240,60,37,10,0.37798462229795327,0.11320116483015195,0.764,0.15664217847484066,0.16666666666666666,-0.010024488191825998,8,5,3,log_loss,1.0,none,,,none,,0.15106293873872761,0.1437336389388542,0.10253945753355552,0.038670842157307254,0.10436209899810124,0.061501722317746844,0.09691147515043914,0.10003895305289974,0.05574766759575072,0.024419962862062165,0.06476203604797721,0.05624920660657836
structure_screen,s10|none|r=None|k=None|cal=none|folds=None,10,9618,5,240,60,37,10,0.3456256313418865,0.10943803753963223,0.84,0.16500019291230103,0.16666666666666666,-0.0016664737543656272,8,5,3,log_loss,1.0,none,,,none,,0.137319185992845,0.1627096132231024,0.09363563572528522,0.06558478704935836,0.08494262606729182,0.06336470098855364,0.10271025100830761,0.11506341396718296,0.03454854535846964,0.03547901681727597,0.056972076226399694,0.0476701475759277
structure_screen,s11|none|r=None|k=None|cal=none|folds=None,11,9618,1,240,60,38,9,0.4368818241001758,0.13520038160894912,0.6296296296296295,0.12271134669716126,0.15,-0.027288653302838736,12,5,6,log_loss,1.0,none,,,none,,0.16585396519153742,0.15087472479792585,0.13118165007650964,0.0711174793415391,0.06698088319633229,0.054739438354431166,0.10235649272732372,0.13270729048516827,0.013611158387355252,0.038379753383013,0.024710816779403337,0.04748634727946101
structure_screen,s11|none|r=None|k=None|cal=none|folds=None,11,9618,2,240,60,38,9,0.34680036454541,0.11044967130241973,0.7962962962962963,0.1642068384293339,0.15,0.014206838429333901,12,5,6,log_loss,1.0,none,,,none,,0.16035927650155668,0.17835291525570893,0.10212925716200694,0.07463464751876958,0.06414618875999087,0.05014904955920257,0.10672327144893917,0.10515579190171406,0.045805477973430084,0.01928511398481933,0.055128739890353294,0.03813027004350856
structure_screen,s11|none|r=None|k=None|cal=none|folds=None,11,9618,3,240,60,38,9,0.30001263085566454,0.0889381345537366,0.8616557734204793,0.1687872449480344,0.15,0.01878724494803441,12,5,6,log_loss,1.0,none,,,none,,0.1480000187809949,0.17229629273378522,0.093310267308402,0.048863835813239914,0.07505631882142938,0.07599349034414533,0.11613601012299096,0.11107310222840389,0.04781973807495095,0.030127424120443457,0.04075360919986151,0.04056989245135253
structure_screen,s11|none|r=None|k=None|cal=none|folds=None,11,9618,4,240,60,37,10,0.39383406396123466,0.11479528526211165,0.746,0.1614642203287482,0.16666666666666666,-0.0052024463379184704,12,5,6,log_loss,1.0,none,,,none,,0.15255236432832572,0.1656045477501567,0.10213911212154393,0.037960388961308225,0.10604899548804629,0.05540261799340549,0.10547413390472975,0.10282733399682618,0.04506934586888092,0.01645537943636806,0.07076966691575254,0.039696113234656064
structure_screen,s11|none|r=None|k=None|cal=none|folds=None,11,9618,5,240,60,37,10,0.34191086760097417,0.10846323942466136,0.8280000000000001,0.16868745039234356,0.16666666666666666,0.0020207837256769057,12,5,6,log_loss,1.0,none,,,none,,0.14110050853326825,0.1766098863429964,0.1005938238034823,0.06216437578580835,0.07334401937728278,0.056603766947951585,0.11138359119214516,0.12129308437857028,0.026211087697926693,0.0306595911182386,0.059536933408299526,0.040499331414030004
structure_screen,s12|none|r=None|k=None|cal=none|folds=None,12,9618,1,240,60,38,9,0.4465517960131737,0.1356687987087917,0.5206971677559913,0.13201936414449933,0.15,-0.017980635855500665,3,5,4,gini,1.0,none,,,none,,0.13112567770267963,0.10119111908828639,0.20756429975245588,0.13561575395644515,0.07322338307884856,0.03376639371678723,0.05548293422402635,0.16315407979651883,0.017749060653263538,0.04444152183948616,0.010659650188651103,0.026026126002551307
structure_screen,s12|none|r=None|k=None|cal=none|folds=None,12,9618,2,240,60,38,9,0.3697991346896637,0.11460987571389677,0.8050108932461874,0.15204978904336833,0.15,0.002049789043368333,3,5,4,gini,1.0,none,,,none,,0.14897486911749097,0.08582281995232521,0.16953192566152325,0.14474245164928026,0.06711251846494992,0.03600021664502733,0.05151073903497936,0.11103712362936624,0.09706926805582197,0.02644641097057945,0.031346622741082714,0.030405034077573476
structure_screen,s12|none|r=None|k=None|cal=none|folds=None,12,9618,3,240,60,38,9,0.32388457319193514,0.09514921401029793,0.8529411764705882,0.16605250891141984,0.15,0.01605250891141985,3,5,4,gini,1.0,none,,,none,,0.12830326427220867,0.11066715073339178,0.14441392110518658,0.0734907175213447,0.07378421284729045,0.06991385407145097,0.088658238611829,0.10832193519880032,0.10991279855626657,0.03603536932506106,0.02384642426897788,0.032652113488192074
structure_screen,s12|none|r=None|k=None|cal=none|folds=None,12,9618,4,240,60,37,10,0.3855899445580083,0.11516658100642965,0.7180000000000001,0.15208836454763464,0.16666666666666666,-0.014578302119032022,3,5,4,gini,1.0,none,,,none,,0.16062547807113575,0.12251203056290065,0.15328863310859875,0.05567659656225961,0.10290525182038009,0.049933594095263364,0.05698978845361603,0.09875027439009885,0.08989497221908911,0.018528380303892995,0.05129815349421402,0.03959684691855085
structure_screen,s12|none|r=None|k=None|cal=none|folds=None,12,9618,5,240,60,37,10,0.3734353415604176,0.11588465448222494,0.8140000000000001,0.16257798758641742,0.16666666666666666,-0.004088679080249236,3,5,4,gini,1.0,none,,,none,,0.14065351692620895,0.10410048484794926,0.15840182337553885,0.138150038378436,0.08472299583243072,0.03404640718272156,0.06688193507778666,0.11805857601129488,0.057757168796873044,0.034680918782243386,0.030157348246872825,0.03238878654164399
structure_screen,s13|none|r=None|k=None|cal=none|folds=None,13,9618,1,240,60,38,9,0.43207509751436607,0.13417819851654855,0.5708061002178649,0.1374084450074266,0.15,-0.01259155499257339,8,10,4,gini,0.7,none,,,none,,0.16261999024500348,0.10380519113299407,0.16049394451894083,0.025874185755980342,0.08242512411344768,0.055301321718437615,0.07310627654925804,0.21563866918130936,0.02488473702306148,0.04895288337235129,0.014511742949265615,0.03238593343995025
structure_screen,s13|none|r=None|k=None|cal=none|folds=None,13,9618,2,240,60,38,9,0.3627306545619785,0.11238400664713183,0.8093681917211328,0.16926651646391752,0.15,0.019266516463917527,8,10,4,gini,0.7,none,,,none,,0.18018354982868873,0.10414277609950491,0.1188261438970376,0.03225471760096042,0.08527378834444407,0.06389071969038475,0.09441703736640171,0.1345134397186474,0.08486531156990759,0.03030789322411049,0.03272097540577457,0.03860364725413767
structure_screen,s13|none|r=None|k=None|cal=none|folds=None,13,9618,3,240,60,38,9,0.33027466874003436,0.09927956399920539,0.8572984749455338,0.16114043612865023,0.15,0.011140436128650233,8,10,4,gini,0.7,none,,,none,,0.13381197329787628,0.10507707126847822,0.13241894677103955,0.029390889627264636,0.07260201681558803,0.0692913471719891,0.10890197576408152,0.1435023748560242,0.06731913541597694,0.04392351211210726,0.04926211629746577,0.044498640602108494
structure_screen,s13|none|r=None|k=None|cal=none|folds=None,13,9618,4,240,60,37,10,0.39499762494134316,0.11937868820709072,0.744,0.15194310482657217,0.16666666666666666,-0.01472356184009449,8,10,4,gini,0.7,none,,,none,,0.1474226479224387,0.12189650663466647,0.14447077633154887,0.015396504652120814,0.10593511370274915,0.05610222559986064,0.07952787097020086,0.11887929563334274,0.08215865486803292,0.01988061421958342,0.06685610662403385,0.041473682841421604
structure_screen,s13|none|r=None|k=None|cal=none|folds=None,13,9618,5,240,60,37,10,0.3661015261418457,0.11573850320361573,0.8340000000000001,0.16605051028184498,0.16666666666666666,-0.0006161563848216811,8,10,4,gini,0.7,none,,,none,,0.16294997963454544,0.12674620839859113,0.16315580575550678,0.020183634931430716,0.08967863533014352,0.04966121573421903,0.09584185113120328,0.12956802298628833,0.04466316313277156,0.035425230073136124,0.038319903324535366,0.04380634956762881
structure_screen,s14|none|r=None|k=None|cal=none|folds=None,14,9618,1,240,60,38,9,0.41505059231403135,0.1309816194519506,0.6405228758169935,0.13356263440550842,0.15,-0.016437365594491576,12,10,4,log_loss,1.0,none,,,none,,0.1647233224650076,0.14724918162799927,0.14248091201539761,0.033999762994627196,0.06618043611014494,0.04153301583562978,0.08005170829650503,0.1713317410228992,0.016297512879425227,0.06459227049584654,0.016408555217493792,0.05515158103902398
